Feature,Lfc_symrk,Lfc_ccamk,Lfc_nsp1,Lfc_nsp2
Feature768,0.149064801353901,-5.271423244215,-4.0366275291895,-10.2633461584947
Feature772,3.58953380671816,4.57872018246993,5.50976449532086,-0.74509021806397
Feature788,0.0605101883219419,-0.0650155219632163,1.10394795765464,1.07207458415453
Feature799,0.185135966662854,0.381418031938758,2.16099866104929,1.45006958647293
Feature805,5.11337349178485,-1.89075100119837,2.03852440859931,-2.51930867927424
Feature808,-0.283770876245536,0.0366943050928252,-0.679482770210135,0.107044596892689
Feature809,-0.425060879547382,-0.221498702463581,-0.177216076524062,-0.159774226975781
Feature814,0.505221975085455,0.597122224097839,0.758492825449503,0.913183042299559
Feature815,-0.83579556879653,-0.831141646048401,-1.34762133103034,-0.76056628063974
Feature821,-1.23912046577594,-2.43964391890402,-1.73712540904729,-0.833762154550261
Feature822,-0.00342351200951271,-0.470195880030189,-0.669668416325282,-0.36685492771916
Feature823,-0.612724128914589,-0.48523605105143,-0.317754058858489,-0.311885230177839
Feature827,-3.16831113967216,-5.68664918992503,-3.29187794526539,-1.25232811438425
Feature828,1.09189475034402,-2.29517046128604,-1.95037855445863,-2.24774869002666
Feature829,-0.039370839587858,0.931217394584721,1.18812246182675,1.28839416633966
Feature838,-1.63167598221948,-0.965530399906245,-1.00756992966451,-0.0538173949552928
Feature839,-0.617920453742164,-4.36996879305548,-5.19401040697903,-5.44103803459167
Feature842,-0.188684151818043,-0.33813333804691,0.0967361958589435,0.186004139319745
Feature846,0.235343391262001,0.0608103200334459,0.276576152896629,1.05102439046927
Feature860,-0.484375830486658,-0.291112026974304,-0.738879787473728,-0.519939109706073
Feature861,-0.430671340059697,-0.649373405330845,-0.674094570326995,-0.161901103003638
Feature865,-0.616979776863724,-0.250330421671932,-0.861779480764629,-0.153671287786311
Feature884,-0.632214776860481,-0.415581009135346,-0.518973529977242,-0.268067093897522
Feature896,-0.218851805645191,-0.496001038520647,-0.371652645603152,-0.286827791710326
Feature901,0.860351142466739,1.44036133580919,1.21914660594288,1.31142845016047
Feature902,-0.0566303290077435,1.37672514368933,1.23144940891933,1.4637845402111
Feature903,-1.33016877135241,-1.26386846969215,-0.514440501633519,-0.971363805689031
Feature926,-2.78414054812232,-27.9264809501236,-51.2485585607086,-15.0980590530971
Feature927,-0.816732329750424,0.044721087988556,0.272391080890069,0.20070148462247
Feature928,-0.865982931547026,-0.541809884110823,-0.174414084433486,-0.345595475121307
Feature929,-0.84592921085869,-0.40217837482072,-0.0831904505067476,-0.266151313638507
Feature935,-0.492572144735909,-5.30664274321402,-4.62301321748312,-5.92469911879151
Feature939,-0.481778677433394,-1.23607736234712,-0.844452355574832,-0.640051470498019
Feature940,-0.577865739476601,-1.83729744404471,-1.60996862345823,-1.47849073662997
Feature942,-0.291606879649388,-4.51804801043956,-1.6722085119448,-1.07616172658144
Feature943,-0.0102580098843516,0.561010197203346,1.04266361817067,1.09720870752539
Feature948,-0.332425795877471,1.39966976627319,1.21823551907157,1.30750174003639
Feature950,0.726354138662717,5.39208196041847,3.73849805258552,3.62468999652121
Feature952,0.114382204941883,-0.702028210990825,2.02283954884813,2.41759464757007
