Feature,symrk_p_adj,ccamk_p_adj,nsp1_p_adj,nsp2_p_adj
Feature739,0.160309093450334,0.614500896009026,0.158397801629405,0.115405016204522
Feature741,0.509210343683022,0.605520991925333,0.45577171867634,0.167506786174734
Feature744,0.144949825414003,0.264674799241583,0.0016425896127843,0.0123605148442233
Feature747,1,0.817989317431489,0.91262879614253,0.715030807942927
Feature752,0.724906373795238,0.357087355314066,0.00156139247281478,0.18776560236746
Feature758,1,0.0642919325361858,0.000600061400412904,0.0507207595326747
Feature762,0.477629454120662,0.445912567893692,0.000233583857542928,0.161297702525432
Feature765,0.090438839880487,0.0151150379955135,0.00115701775577518,0.0264710571644522
Feature766,1,0.110470094574225,0.00789073873368833,0.0111720099362305
Feature770,0.240640665734656,0.790868974334394,0.693991929994705,0.864473977598007
Feature772,0.886804803501745,0.975609351926606,0.0801866582091153,0.182825259047281
Feature773,0.443255931275443,0.356397783388643,0.0578967699600152,0.372582045131466
Feature774,0.253034372968579,0.142309024078248,0.0234922608126753,0.0699035401481289
Feature775,0.00987897815175725,0.07469435218512,8.16246516751606e-05,0.0459092235370477
Feature776,0.477629454120662,0.445912567893692,0.000530251818016613,0.140903923940262
Feature777,0.481655097053416,0.447679217272821,0.000413828578101749,0.13163718917134
Feature784,1,1,0.0923630150468377,0.00135668275348169
Feature787,0.384349164066407,0.16472369661654,0.155858604457809,0.139934317651977
Feature792,0.536501040661202,0.181920076722458,0.00287029723827546,0.187090843149551
Feature800,0.00668898158581474,0.857302746008991,0.058323114100676,0.730414315130532
Feature801,0.191711707822305,0.133312764814233,0.177632880218097,0.188977932986134
Feature804,0.699199212072473,0.629193438743944,1.16219362914292e-05,0.388504744245566
Feature805,0.485355094542717,0.316912608632756,6.85870529438595e-05,0.380713231935456
Feature806,0.864952657568059,1,1.63593564050313e-05,0.00963941553792398
Feature808,0.0400928209691118,0.0524499855552096,0.993298841438456,0.111555593778272
Feature809,0.363584601187559,0.80579352932372,0.0439358067273635,0.505414213015575
Feature810,0.242371033859746,0.781856940964114,1,0.342689573826251
