structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0,094	0,157	-73,609		1,000	41,615	C9H18O3	[M - H]-	C9H17O3-	AFZMICRBFKZNIH	InChI=1S/C9H18O3/c10-8-6-4-2-1-3-5-7-9(11)12/h10H,1-8H2,(H,11,12)	9-hydroxynonanoic acid	C(CCCCO)CCCC(=O)O	2,070	7021029;138052	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0086761);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);METACYC:(CPD-21101);CHEBI:(79121);LIPIDMAPS:(LMFA01050028);SUPERNATURAL:(SN0004646);MESH:(138052);FooDB:(FDB007087);PUBCHEM:(7021029 138052);DSSTox:(DTXSID50191316);LOTUS:(Q27148182);PUBMED:(null)	140478777446	173,118	532	8,860	694882681717597236	694877358071524472	466	
1	1	0,025	0,025	-145,550		0,988	16,640	C9H14O3	[M - H]-	C9H13O3-	FWUXRYRIVHOTGH	InChI=1S/C9H14O3/c1-4-8(7(3)10)5-6(2)9(11)12/h5,10H,4H2,1-3H3,(H,11,12)	4-ethyl-5-hydroxy-2-methylhexa-2,4-dienoic acid	CCC(=C(C)O)C=C(C)C(=O)O	2,100	163057960;89041689	COCONUT:(CNP0345114);SUPERNATURAL:(SN0097647);PUBCHEM:(163057960 89041689)	3145730	169,087	532	8,871	694882680148927417	694877356372831122	420	
1	1	0,067	0,067	-200,765		1,000	87,713	C11H18O4	[M - H]-	C11H17O4-	FJVLCWHDKQSMKH	InChI=1S/C11H18O4/c12-11(13)9-3-1-8(2-4-9)5-14-6-10-7-15-10/h8-10H,1-7H2,(H,12,13)		C1CC(CCC1COCC2CO2)C(=O)O	1,089		NORMAN:(NS00101967)	262144	213,113	533	8,878	694882687405073654	694877372025975965	883	
1	1	-Infinity	-Infinity	-254,597		0,999	44,907	C8H16N3O2	[M - H]-	C8H15N3O2-	GEKZGOXIKHYSPG	InChI=1S/C8H16N3O2/c1-8(2,3)11-7(13)4-6(12)10-5-9/h9H,4-5H2,1-3H3,(H,10,12)(H,11,13)		CC(C)(C)NC(=O)CC(=O)NC[NH]	-0,900	59772033	PUBCHEM:(59772033)	2	185,118	533	8,881	694882692824114885	694877362068696729	575	
1	1	0,045	0,045	-148,591		0,998	63,532	C21H36O12	[M - H]-	C21H35O12-	NMQPQHAMJORRKT	InChI=1S/C21H36O12/c22-6-15-17(28)18(29)19(30)21(33-15)31-8-3-10(23)9-5-13(26)20(32-14(9)4-8)7-1-11(24)16(27)12(25)2-7/h7-30H,1-6H2	2-[[3,5-dihydroxy-2-(3,4,5-trihydroxycyclohexyl)-3,4,4a,5,6,7,8,8a-octahydro-2H-chromen-1-ium-7-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol	C1C(CC(C(C1O)O)O)C2C(CC3C(CC(CC3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O	-3,500	163165524;163165525;163165526;163165527	COCONUT:(CNP0467495);SUPERNATURAL:(SN0350985);PUBCHEM:(163165524 163165525 163165526 163165527)	3145730	479,212	533	8,886	694882703339236797	694877453030579957	3035	
1	1	0,042	0,042	-166,812		0,969	143,126	C18H30O6	[M - H]-	C18H29O6-	MFVHQYMRUDEPIO	InChI=1S/C18H30O6/c1-2-16(23-21)12-8-6-7-10-14-17(24-22)13-9-4-3-5-11-15-18(19)20/h6-8,10,12,14,16-17,21-22H,2-5,9,11,13,15H2,1H3,(H,19,20)	(9S,16S)-dihydroperoxy-(10E,12Z,14E)-octadecatrienoic acid	CCC(C=CC=CC=CC(CCCCCCCC(=O)O)OO)OO	3,700	122391292;122391293	METACYC:(CPD-26003);CHEBI:(133990 133991);PUBCHEM:(122391292 122391293);PUBCHEMANNOTATIONDRUG:(null)	33556514	341,196	533	8,891	694882704123571756	694877420898013083	2256	
1	1	0,078	0,072	-96,238		1,000	135,059	C12H22O4	[M - H]-	C12H21O4-	DLZCDMPHHUODDO	InChI=1S/C12H22O4/c1-2-16-12(15)10-8-6-4-3-5-7-9-11(13)14/h2-10H2,1H3,(H,13,14)	Ethyl hydrogen sebacate	CCOC(=O)CCCCCCCCC(=O)O	2,800	6994178;69660	NORMAN:(NS00042789);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(6994178 69660);DSSTox:(DTXSID80883479)	137506324482	229,144	534	8,894	694882698234768388	694877377579235366	1064	
1	3	0,195	0,195	-251,276		0,000	73,823	C20H32O9	[M - H]-	C20H31O9-	SOFQIRMVHXETIZ	InChI=1S/C20H32O9/c1-18(2,29-27-17-16(25)15(24)14(23)11(9-21)26-17)10-4-7-20-12(8-10)19(3,28-20)6-5-13(20)22/h8,10-11,13-17,21-25H,4-7,9H2,1-3H3	2-[(2-{10-hydroxy-7-methyl-11-oxatricyclo[5.3.1.0¹,⁶]undec-5-en-4-yl}propan-2-yl)peroxy]-6-(hydroxymethyl)oxane-3,4,5-triol	CC12CCC(C3(C1=CC(CC3)C(C)(C)OOC4C(C(C(C(O4)CO)O)O)O)O2)O	-1,300	162834611;162834612	COCONUT:(CNP0096425);SUPERNATURAL:(SN0350922);PUBCHEM:(162834611 162834612)	3145730	415,196	534	8,901	694882712449265977	694877441672403368	2766	
1	1	0,028	0,028	-405,105		1,000	99,736	C20H20N6O3	[M - H]-	C20H19N6O3-	PNWYPUYECVECFF	InChI=1S/C20H20N6O3/c21-11-1-13-25(14-16-29-15-2-12-22)19-7-3-17(4-8-19)23-24-18-5-9-20(10-6-18)26(27)28/h3-10H,1-2,13-16H2	Propanenitrile, 3-[[2-(2-cyanoethoxy)ethyl][4-[(4-nitrophenyl)azo]phenyl]amino]-	C1=CC(=CC=C1N=NC2=CC=C(C=C2)[N+](=O)[O-])N(CCC#N)CCOCCC#N	2,900	112389	NORMAN:(NS00020339);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(112389);DSSTox:(DTXSID2072045)	137506324482	391,153	534	8,906	694882732854558000	694877434772772492	2609	
1	2	0,040	0,174	-221,386		0,186	49,852	C17H30O10	[M - H]-	C17H29O10-	NALXOGJRLORUAV	InChI=1S/C17H30O10/c1-3-4-5-6-13(20)24-8-11(26-10(2)19)9-25-17-16(23)15(22)14(21)12(7-18)27-17/h11-12,14-18,21-23H,3-9H2,1-2H3	[(2S)-2-acetyloxy-3-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropyl] hexanoate	CCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)C	-0,300	155817588	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(155817588)	16777218	393,176	534	8,908	694882719688635408	694877435200591575	2624	
1	4	0,268	0,268	-266,918		0,000	83,020	C18H28O7	[M - H]-	C18H27O7-	VZSAJLFIIGOYQK	InChI=1S/C18H28O7/c1-4-6-14-8-9-15(23-22-14)7-5-11-18(21-3)12-10-16(24-25-18)13-17(19)20-2/h8-10,12,14-16H,4-7,11,13H2,1-3H3	methyl 2-{6-methoxy-6-[3-(6-propyl-3,6-dihydro-1,2-dioxin-3-yl)propyl]-3,6-dihydro-1,2-dioxin-3-yl}acetate	CCCC1C=CC(OO1)CCCC2(C=CC(OO2)CC(=O)OC)OC	2,500	9975545;162819452;85080354	COCONUT:(CNP0078798);SUPERNATURAL:(SN0404453);PUBCHEM:(9975545 162819452 85080354);LOTUS:(Q105299952);PUBMED:(null)	271581250	355,176	535	8,909	694882716731650951	694877425872458302	2391	
1	1	0,108	0,108	-123,695		1,000	43,334	C13H10O6	[M - H]-	C13H9O6-	UAMAENOZVWRQMN	InChI=1S/C13H10O6/c14-8-3-1-6(5-10(8)16)11-7(13(18)19)2-4-9(15)12(11)17/h1-5,14-17H,(H,18,19)	2-(3,4-Dihydroxyphenyl)-3,4-dihydroxybenzoic acid	C1=CC(=C(C=C1C2=C(C=CC(=C2O)O)C(=O)O)O)O	1,700	91401924	BloodExposome:(91401924);PUBCHEM:(91401924);PUBMED	4194370	261,041	535	8,924	694882717134304159	694877387779784190	1361	
1	2	0,624	0,624	-63,473		0,000	121,046	C10H10O4	[M - H]-	C10H9O4-	KSEBMYQBYZTDHS	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)	Ferulic Acid	COC1=C(C=CC(=C1)C=CC(=O)O)O	1,380	16109944;10262057;90887593;153709649;131871184;1548883;11310152;45039253;709;445858;117064991;54691413;54710368;54730542;71311006;57369490	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000954 HMDB0240705 HMDB0303721);MiMeDB:(MMDBc0000174);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(445858 709 23669636);SUPERNATURAL:(SN0193972 SN0193973);HSDB:(1135-24-6);MESH:(445858 1548883);FooDB:(FDB012801 FDB012802 FDB019993 FDB021752 FDB030860);PUBCHEM:(16109944 10262057 90887593 153709649 131871184 1548883 11310152 45039253 709 445858 117064991 54691413 54710368 54730542 71311006 57369490);GNPS:(CCMSLIB00003137199 CCMSLIB00003136569);COCONUT:(CNP0304940);NORMAN:(NS00006133 NS00068201);METACYC:(BUTANOL CPD-87 CPD-9731 D-ALLOSE-6-PHOSPHATE FERULIC-ACID);PLANTCYC:(FERULIC-ACID);CHEBI:(193350 29749 76117 17620 114954);KEGG:(C01494);DSSTox:(DTXSID00746436 DTXSID301034732 DTXSID5040673 DTXSID601034731 DTXSID70892035 DTXSID80894080);LOTUS:(Q27145764 Q51617501 Q417362);YMDB:(YMDB01325);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(KSEBMYQBYZTDHS-UHFFFAOYSA-N)	139577465726	193,050	536	8,935	694882715238478571	694877365105373285	667	
1	1	0,287	0,287	-319,322		1,000	31,631	C32H46O14	[M - H]-	C32H45O14-	PKSIMYZPVVVCPE	InChI=1S/C32H46O14/c1-15-5-6-21-31(2,17(15)11-18(35)16-7-10-42-14-16)8-4-9-32(21,3)30(41)46-29-27(25(39)23(37)20(13-34)44-29)45-28-26(40)24(38)22(36)19(12-33)43-28/h7,10,14,17,19-29,33-34,36-40H,1,4-6,8-9,11-13H2,2-3H3	4,5-dihydroxy-6-(hydroxymethyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl 5-[2-(furan-3-yl)-2-oxoethyl]-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylate	CC12CCCC(C1CCC(=C)C2CC(=O)C3=COC=C3)(C)C(=O)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O	0,300	101355746;162940637;162940638	COCONUT:(CNP0210925);TeroMol:(TKC004667);SUPERNATURAL:(SN0288025);PUBCHEM:(101355746 162940637 162940638);LOTUS:(Q105210598 Q105210599)	279969794	653,280	536	8,936	694882720418444479	694877465798043042	3375	
1	1	0,029	0,145	-220,026		1,000	40,111	C14H18N4O	[M - H]-	C14H17N4O-	KQQNQESJBKTNDP	InChI=1S/C14H18N4O/c1-10(2)18-8-5-12(9-18)14-17-16-13(19-14)11-3-6-15-7-4-11/h3-4,6-7,10,12H,5,8-9H2,1-2H3	4-{5-[1-(propan-2-yl)pyrrolidin-3-yl]-1,3,4-oxadiazol-2-yl}pyridine	CC(C)N1CCC(C1)C2=NN=C(O2)C3=CC=NC=C3	1,400	51137316;75615312	COCONUT:(CNP0145768);SUPERNATURAL:(SN0192794);PUBCHEM:(51137316 75615312)	3145730	257,139	536	8,940	694882721307636985	694877386315971874	1317	
1	1	0,029	0,029	-241,573		1,000	56,199	C11H21NO	[M - H]-	C11H20NO-	GXJWKOQDAJVDKL	InChI=1S/C11H21NO/c1-4-7-11(8-5-2,9-6-3)12-10-13/h4-9H2,1-3H3	1,1-Dipropylbutyl isocyanate	CCCC(CCC)(CCC)N=C=O	4,600	92004	NORMAN:(NS00033453);PUBCHEM:(92004);DSSTox:(DTXSID50204612)	137439215618	182,155	537	8,945	694882723148936893	694877361036897790	544	
1	2	0,039	0,039	-323,300		0,340	39,517	C16H14O9S	[M - H]-	C16H13O9S-	KFGCAQLHWWHIHV	InChI=1S/C16H14O9S/c1-23-10-4-2-3-8(5-10)15-16(25-26(20,21)22)14(19)13-11(18)6-9(17)7-12(13)24-15/h2-7,15-18H,1H3,(H,20,21,22)	[5,7-Dihydroxy-2-(3-methoxyphenyl)-4-oxo-2,3-dihydrochromen-3-yl] hydrogen sulate	COC1=CC=CC(=C1)C2C(C(=O)C3=C(C=C(C=C3O2)O)O)OS(=O)(=O)O	1,800	131832988	CHEBI:(193450);PUBCHEM:(131832988)	34	381,029	537	8,945	694882711828508834	694877433246045601	2562	
1	1	0,051	0,051	-339,078		1,000	111,614	C12H21NO3	[M - H]-	C12H20NO3-	SEDZCRLQHSPEFD	InChI=1S/C12H21NO3/c1-7-9-8-15-12(5,6)13(9)10(14)16-11(2,3)4/h7,9H,1,8H2,2-6H3	Tert-butyl 2,2-dimethyl-4-vinyloxazolidine-3-carboxylate	CC1(N(C(CO1)C=C)C(=O)OC(C)(C)C)C	2,100	13905152;11020618;10878894	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(13905152 11020618 10878894);DSSTox:(DTXSID10452192 DTXSID301137928 DTXSID50446878);PUBMED:(null)	137506062402	226,145	537	8,946	694882704178097722	694877376413218664	1026	
1	1	0,098	0,098	-93,062		1,000	71,629	C10H16O3	[M - H]-	C10H15O3-	HQOOQTRMQYVQDW	InChI=1S/C10H16O3/c1-7(4-5-9(3)11)6-8(2)10(12)13/h4,6,9,11H,5H2,1-3H3,(H,12,13)		CC(CC=C(C)C=C(C)C(=O)O)O	1,814		LIPIDMAPS:(LMFA01031266 LMFA01031267)	2147483648	183,102	537	8,956	694882723845191495	694877361263390241	551	
1	1	0,034	0,034	-353,488		1,000	49,527	C23H46N6O10	[M - H]-	C23H45N6O10-	OMOYNPXKYDLYFU	InChI=1S/C23H46N6O10/c1-8-5-10(28-2)15(31)23(36-8)39-20-11(29-21(35)12(30)3-4-24)6-9(26)19(18(20)34)38-22-14(27)17(33)16(32)13(7-25)37-22/h8-20,22-23,28,30-34H,3-7,24-27H2,1-2H3,(H,29,35)	4-amino-N-[5-amino-4-[3-amino-6-(aminomethyl)-4,5-dihydroxyoxan-2-yl]oxy-3-hydroxy-2-[3-hydroxy-6-methyl-4-(methylamino)oxan-2-yl]oxycyclohexyl]-2-hydroxybutanamide	CC1CC(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CN)O)O)N)N)NC(=O)C(CCN)O)O)NC	-6,200	196404	MESH:(196404);PUBCHEM:(196404);DSSTox:(DTXSID10978185);PUBMED:(null)	137438953542	565,321	538	8,960	694882762457958950	694877461247222537	3242	
1	1	0,034	0,034	-418,307		0,500	118,741	C17H27N5O4S	[M - H]-	C17H26N5O4S-	HAUKEAXGIYQLIA	InChI=1S/C17H27N5O4S/c1-3-7-19-17(26)20-11-6-9-22(13(23)10-27-2)14(11)16(25)21-8-4-5-12(21)15(18)24/h3,11-12,14H,1,4-10H2,2H3,(H2,18,24)(H2,19,20,26)	1-{1-[2-(methylsulfanyl)acetyl]-3-{[(prop-2-en-1-yl)carbamoyl]amino}pyrrolidine-2-carbonyl}pyrrolidine-2-carboxamide	CSCC(=O)N1CCC(C1C(=O)N2CCCC2C(=O)N)NC(=O)NCC=C	0,000	3829662;11865810	COCONUT:(CNP0051029);SUPERNATURAL:(SN0120531);PUBCHEM:(3829662 11865810);PUBMED:(null)	3145794	396,170	538	8,969	694882734603582811	694877436463077279	2664	
1	3	0,030	0,030	-347,469		0,001	47,659	C14H16N2O5S	[M - H]-	C14H15N2O5S-	OXRGPSLVPTUXTM	InChI=1S/C14H16N2O5S/c1-7(6-17)11-9-5-10(22-4-3-15-8(2)18)12(14(20)21)16(9)13(11)19/h3-4,9,17H,5-6H2,1-2H3,(H,15,18)(H,20,21)	Asparenomycin C	CC(=C1C2CC(=C(N2C1=O)C(=O)O)SC=CNC(=O)C)CO	-0,700	74083419;162883174;139589086;10427708;12960479;12960480	COCONUT:(CNP0149204);SUPERNATURAL:(SN0277969);PUBCHEM:(74083419 162883174 139589086 10427708 12960479 12960480);LOTUS:(Q110168731);KNAPSACK:(OXRGPSLVPTUXTM-UHFFFAOYSA-N)	271581202	323,073	538	8,970	694882731084561639	694877412253551453	2041	
1	2	0,170	0,170	-147,235		0,000	165,376	C16H28O8	[M - H]-	C16H27O8-	DEIUHFYGSBIDEG	InChI=1S/C16H28O8/c17-9-12(16-15(22)11(18)10-23-16)24-14(21)8-6-4-2-1-3-5-7-13(19)20/h11-12,15-18,22H,1-10H2,(H,19,20)	10-[(1R)-1-[(2S,3R,4S)-3,4-dihydroxyoxolan-2-yl]-2-hydroxyethoxy]-10-oxodecanoic acid	C1C(C(C(O1)C(CO)OC(=O)CCCCCCCCC(=O)O)O)O	0,300	130177205	PUBCHEM:(130177205)	2	347,171	539	8,976	694882730358946955	694877423498481868	2317	
1	1	0,030	0,092	-268,688		0,941	61,775	C15H22N4O3	[M - H]-	C15H21N4O3-	GGSFCOBRZLNYNO	InChI=1S/C15H22N4O3/c1-10-16-13-12(19(10)9-20)14(21)17(2)15(22)18(13)8-11-6-4-3-5-7-11/h11,20H,3-9H2,1-2H3	3-(Cyclohexylmethyl)-7-(hydroxymethyl)-1,8-dimethylpurine-2,6-dione	CC1=NC2=C(N1CO)C(=O)N(C(=O)N2CC3CCCCC3)C	1,700	154699612	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00117368);PUBCHEM:(154699612);PUBCHEMANNOTATIONDRUG:(null)	50593794	305,159	539	8,986	694882727817198439	694877402707314363	1806	
1	1	-Infinity	-Infinity	-180,430		1,000	58,488	C11H15N4O2	[M - H]-	C11H14N4O2-	FPSCAEVIAXEQOF	InChI=1S/C11H15N4O2/c1-10(2)7-8(11(3,4)15(10)17)14-6(5-13-7)9(12)16/h5H,1-4H3,(H2,12,16)		CC1(C2=NC=C(N=C2C(N1[O])(C)C)C(=O)N)C	-0,800	146169230	PUBCHEM:(146169230)	2	234,113	539	8,987	694882762751560262	694877380808849722	1117	
1	1	-Infinity	-Infinity	-218,672		1,000	68,584	C10H14N3O3	[M - H]-	C10H13N3O3-	KXYYMSCRTMXPGE	InChI=1S/C10H14N3O3/c1-9(2)5-6(10(3,4)13(9)16)11-8(15)12-7(5)14/h1-4H3,(H2,11,12,14,15)	[[2,4-Dioxo-5,5,7,7-tetramethyl-1,2,3,4,5,7-hexahydro-6H-pyrrolo[3,4-d]pyrimidine-6-yl]oxy]radical	CC1(C2=C(C(N1[O])(C)C)NC(=O)NC2=O)C	-0,900	132598049	PUBCHEM:(132598049)	2	223,097	539	8,990	694882764412504773	694877375515637443	993	
1	1	0,362	0,362	-84,050		1,000	23,340	C10H18O4	[M - H]-	C10H17O4-	CXMXRPHRNRROMY	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	Sebacate	C(CCCCC(=O)O)CCCC(=O)O	2,163	102601074;23079045;56933548;10465569;90755858;1549016;5192;71309007	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000792);MiMeDB:(MMDBc0000547);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(134734 5192);LIPIDMAPS:(LMFA01170006);SUPERNATURAL:(SN0058284);MESH:(5192);PUBCHEM:(102601074 23079045 56933548 10465569 90755858 1549016 5192 71309007);COCONUT:(CNP0311812);NORMAN:(NS00011501 NS00084953 NS00085758 NS00088909);METACYC:(CPD-3623);CHEBI:(41865 76283);KEGG:(C08277);DSSTox:(DTXSID00648441 DTXSID10240354 DTXSID50889660 DTXSID60930854 DTXSID7026867 DTXSID70897444 DTXSID90172987);LOTUS:(Q413454);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(CXMXRPHRNRROMY-UHFFFAOYSA-N)	141187877246	201,113	540	8,997	694882788915638566	694877368800555649	775	
1	1	0,484	0,484	-265,415		0,964	56,837	C20H32O6S	[M - H]-	C20H31O6S-	BDJPFLDQCMCZBX	InChI=1S/C20H32O6S/c1-18(11-12-26-27(23,24)25)10-7-15-14(13-18)5-6-16-19(15,2)8-4-9-20(16,3)17(21)22/h5,15-16H,4,6-13H2,1-3H3,(H,21,22)(H,23,24,25)	1,4a,7-trimethyl-7-[2-(sulfooxy)ethyl]-1,2,3,4,4a,4b,5,6,7,8,10,10a-dodecahydrophenanthrene-1-carboxylic acid	CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1)CCOS(=O)(=O)O	3,800	162867133;162867134	COCONUT:(CNP0130796);TeroMol:(TKC008548);SUPERNATURAL:(SN0022508);PUBCHEM:(162867133 162867134);LOTUS:(Q104924311)	279969794	399,184	540	8,997	694882803536984390	694877437541013547	2692	
1	2	0,230	0,230	-176,782		0,291	158,898	C14H24O5	[M - H]-	C14H23O5-	PJQUDRJHWUHSGO	InChI=1S/C14H24O5/c15-13(16)7-5-3-1-2-4-6-11-8-9-12(19-11)10-14(17)18/h11-12H,1-10H2,(H,15,16)(H,17,18)	8-[5-(carboxymethyl)oxolan-2-yl]octanoic acid	C1CC(OC1CCCCCCCC(=O)O)CC(=O)O	2,400	162908296;162908297;13220197;71445486	COCONUT:(CNP0176945);SUPERNATURAL:(SN0287205);PUBCHEM:(162908296 162908297 13220197 71445486)	3145730	271,155	540	8,999	694882791948120849	694877391038758928	1467	
1	2	0,043	0,043	-93,116		0,205	27,681	C10H18O3	[M - H]-	C10H17O3-	DLCTXXKSBPVAJA	InChI=1S/C10H18O3/c1-2-3-4-9(12)5-6-10(13)7-8-11/h9-13H,2-4,7-8H2,1H3	dec-4-yne-1,3,6-triol	CCCCC(C#CC(CCO)O)O	0,500	73116476;11819771	COCONUT:(CNP0223949);SUPERNATURAL:(SN0068665);PUBCHEM:(73116476 11819771);LOTUS:(Q104984158)	271581186	185,118	540	9,006	694882789200851545	694877361976422026	572	
1	1	0,060	0,060	-372,586		0,500	93,389	C22H34N4O8	[M - H]-	C22H33N4O8-	DMOURYJPLHCHQM	InChI=1S/C22H34N4O8/c1-15(5-11-27)13-17(29)25-9-3-7-21(33-25)19(31)24-22(20(32)23-21)8-4-10-26(34-22)18(30)14-16(2)6-12-28/h13,16,27-28H,3-12,14H2,1-2H3,(H,23,32)(H,24,31)	(6R)-4-(5-hydroxy-3-methylpentanoyl)-13-[(E)-5-hydroxy-3-methylpent-2-enoyl]-5,14-dioxa-4,8,13,16-tetrazadispiro[5.2.59.26]hexadecane-7,15-dione	CC(CCO)CC(=O)N1CCCC2(O1)C(=O)NC3(CCCN(O3)C(=O)C=C(C)CCO)C(=O)N2	-0,300	145256973	PUBCHEM:(145256973)	2	481,227	540	9,007	694882798885500372	694877453324181277	3043	
1	5	0,023	0,023	-245,158		0,000	93,262	C14H23N7O3S	[M - H]-	C14H22N7O3S-	ORYDXIAKZZCVTN	InChI=1S/C14H23N7O3S/c1-9(2)12-18-11(8-21(12)5)25(22,23)15-7-10-16-13(20(3)4)19-14(17-10)24-6/h8-9,15H,7H2,1-6H3	N-((4-(dimethylamino)-6-methoxy-1,3,5-triazin-2-yl)methyl)-2-isopropyl-1-methyl-1H-imidazole-4-sulfonamide	CC(C)C1=NC(=CN1C)S(=O)(=O)NCC2=NC(=NC(=N2)OC)N(C)C	0,800	122253094	PUBCHEM:(122253094)	2	368,149	541	9,010	694882801498552300	694877429005603855	2484	
1	3	0,187	0,187	-410,703		0,000	87,942	C32H36N4O4	[M - H]-	C32H35N4O4-	CXDDBHFLLPBKRS	InChI=1S/C32H36N4O4/c1-7-27(3,4)31-29(39,19-13-9-11-15-21(19)33-31)17-23-26(38)36-24(25(37)35(23)31)18-30(40)20-14-10-12-16-22(20)34-32(30,36)28(5,6)8-2/h7-16,23-24,33-34,39-40H,1-2,17-18H2,3-6H3	Gypsetin	CC(C)(C=C)C12C(CC3N1C(=O)C4CC5(C6=CC=CC=C6NC5(N4C3=O)C(C)(C)C=C)O)(C7=CC=CC=C7N2)O	4,200	134834714;10414924;11027945;160406;11813534;18755215	COCONUT:(CNP0243035);SUPERNATURAL:(SN0057986);MESH:(160406);PUBCHEM:(134834714 10414924 11027945 160406 11813534 18755215);LOTUS:(Q77564670 Q75058580);PUBMED;KNAPSACK:(CXDDBHFLLPBKRS-UHFFFAOYSA-N)	271581270	539,270	541	9,014	694882809878772333	694877459871490615	3200	
1	1	0,116	0,116	-77,519		1,000	45,417	C9H16O3	[M - H]-	C9H15O3-	WLGDDELKYAWBBL	InChI=1S/C9H16O3/c10-8-6-4-2-1-3-5-7-9(11)12/h8H,1-7H2,(H,11,12)		C(CCCC=O)CCCC(=O)O	1,970	21270557;75704	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0094711);BloodExposome:(75704);LIPIDMAPS:(LMFA01060160);SUPERNATURAL:(SN0413306);MESH:(75704);PUBCHEM:(21270557 75704);COCONUT:(CNP0472761);METACYC:(CPD-8686);PLANTCYC:(CPD-8686);CHEBI:(77812 78700);KEGG:(C16322);DSSTox:(DTXSID30180228);LOTUS:(Q27147919);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	139912677742	171,103	541	9,017	694882796322780126	694877357081668608	442	
1	3	0,061	0,061	-164,025		0,000	94,714	C11H16N6O2	[M - H]-	C11H15N6O2-	YSHGGEWDDCWGKN	InChI=1S/C11H16N6O2/c1-5-6-17-7-8(13-10(17)16(4)12)14(2)11(19)15(3)9(7)18/h5H,1,6,12H2,2-4H3	Theophylline, 7-allyl-8-(1-methylhydrazino)-	CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)N(C)N)CC=C	0,000	209365	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(209365);DSSTox:(DTXSID50173511)	137506062338	263,127	541	9,024	694882780376034977	694877388379569747	1378	
1	1	0,158	0,158	-64,190		1,000	94,008	C18H34O6	[M - H]-	C18H33O6-	NQBSWIGTUPEPIH	InChI=1S/C18H34O6/c19-15(11-7-3-1-5-9-13-17(21)22)16(20)12-8-4-2-6-10-14-18(23)24/h15-16,19-20H,1-14H2,(H,21,22)(H,23,24)	9,10-dihydroxyoctadecanedioic acid	C(CCCC(C(CCCCCCCC(=O)O)O)O)CCCC(=O)O	3,400	91617972;236484;12314166;12314167	COCONUT:(CNP0163759);CHEBI:(187765);LIPIDMAPS:(LMFA01170030);SUPERNATURAL:(SN0252246);PUBCHEM:(91617972 236484 12314166 12314167);DSSTox:(DTXSID30929654)	139589582882	345,228	542	9,031	694882780417978030	694877423141965978	2307	
1	1	0,025	0,025	-120,763		0,770	115,257	C12H22O5	[M - H]-	C12H21O5-	UEIPWOFSKAZYJO	InChI=1S/C12H22O5/c1-3-13-5-7-15-9-11-17-12-10-16-8-6-14-4-2/h3-4H,1-2,5-12H2	3,6,9,12,15-pentaoxaheptadeca-1,16-diene	C=COCCOCCOCCOCCOC=C	1,000	4460652	COCONUT:(CNP0250648);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0368148);PUBCHEM:(4460652);DSSTox:(DTXSID20403514)	137509208066	245,139	542	9,032	694882782112476955	694877383912635277	1236	
