formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C10H19N4O4	[M - H]-	C10H18N4O4-		141,386	141,386	0,000	33	0,616	1,202	6,171	5,865		258,135	401	6,682	650279405897698840	650277911613787575	902	
1	C9H19N4O3	[M - H]-	C9H18N4O3-		51,687	47,793	3,894	14	0,084	-5,287	9,004	4,734		230,140	401	6,683	650279406967246718	650277903543945801	726	
1	C6H6O2	[M - H]-	C6H5O2-		6,771	4,500	2,271	0	0,000			6,760		109,030	401	6,685	650279400252164097	650277872308960544	39	
1	C19H29N5O3	[M - H]-	C19H28N5O3-		66,064	64,360	1,704	26	0,313	0,715	5,285	5,148		374,222	402	6,702	650279410473685425	650277972229873045	1709	
1	C18H33N3O3	[M - H]-	C18H32N3O3-		58,008	55,359	2,649	22	0,578	-1,377	7,946	0,021		338,245	402	6,705	650279427175404532	650277958254451086	1506	
1	C7H5NO3S2	[M - H]-	C7H4NO3S2-		51,521	45,423	6,098	13	0,871	-6,754	11,227	-1,671		213,963	404	6,726	650279431420040799	650277898716301302	605	
1	C10H14N6O5	[M - H]-	C10H13N6O5-		92,811	92,811	0,000	33	0,732	2,063	6,242	9,711		297,098	405	6,745	650279435132000584	650277931259908831	1163	
1	C6H12O3	[M - H]-	C6H11O3-		7,296	4,500	2,796	0	0,000			3,450		131,072	405	6,745	650279429973005626	650277877245656757	120	
1	C8H8O	[M - H]-	C8H7O-		25,064	22,588	2,476	4	0,116	5,201	6,163	-0,008		119,050	405	6,746	650279430916724264	650277874741657049	76	
1	C4H4O4	[M - H]-	C4H3O4-		6,518	4,500	2,018	0	0,000			2,984		115,004	405	6,757	650279430291772826	650277873495948666	57	
1	C13H12O7	[M - H]-	C13H11O7-		50,063	45,586	4,477	8	0,883	1,351	5,363	0,577		279,051	406	6,764	650279451372346664	650277919629103132	1023	
1	C9H8O3	[M - H]-	C9H7O3-		91,274	88,478	2,795	14	0,640	-1,433	6,829	-2,278		163,040	406	6,764	650279432481200144	650277885156114856	272	
1	C17H30N4O5	[M - H]-	C17H29N4O5-		132,761	127,151	5,610	33	0,594	-1,152	6,359	-0,343		369,214	407	6,776	650279449577184467	650277969474215173	1681	
1	C18H34N4O6	[M - H]-	C18H33N4O6-		44,765	39,723	5,042	25	0,721	0,032	4,845	-0,876		401,240	407	6,777	650279444720179996	650277981084049261	1800	
1	C9H13N4O2	[M - H]-	C9H12N4O2-		79,482	78,549	0,933	19	0,552	-3,384	6,870	-6,492		208,095	408	6,799	650279444950866763	650277896895973151	561	
1	C12H14N3O6	[M - H]-	C12H13N3O6-		52,718	49,823	2,895	25	0,821	2,633	6,363	4,393		295,082	408	6,804	650279451737251171	650277928881738303	1131	
1	C9H17NO3	[M - H]-	C9H16NO3-		77,993	77,993	0,000	25	0,721	0,849	7,336	-2,121		186,113	409	6,813	650279478912149123	650277891892167800	419	
1	C11H17N4O4	[M - H]-	C11H16N4O4-		88,764	86,877	1,888	31	0,810	0,159	6,695	-5,123		268,116	409	6,816	650279482406005672	650277913627053755	954	
1	C10H14N2O5	[M - H]-	C10H13N2O5-		151,830	149,366	2,463	36	0,707	-2,536	7,707	6,821		241,085	409	6,817	650279478782125629	650277906140220276	786	
1	C20H32N2O6	[M - H]-	C20H31N2O6-		45,985	41,702	4,283	16	0,875	-3,250	3,652	-6,469		395,216	409	6,821	650279481739111294	650277979678957341	1784	
1	C7H12N3O2	[M - H]-	C7H11N3O2-		81,964	79,650	2,314	24	0,278	-1,325	9,735	5,768		169,087	410	6,826	650279479444825919	650277886661870137	301	
1	C8H17NO	[M - H]-	C8H16NO-		12,676	9,775	2,902	6	0,075	4,164	4,164	2,648		142,124	410	6,827	650279479528712042	650277879808376721	165	
1	C15H14O5	[M - H]-	C15H13O5-		91,138	86,669	4,469	29	0,726	1,034	6,170	0,999		273,077	410	6,828	650279479935559694	650277917108326279	994	
1	C6H12N3	[M - H]-	C6H11N3-		28,648	27,333	1,315	7	0,327	-1,930	9,169	11,905		125,097	410	6,828	650279478098453952	650277875576323615	90	
1	C17H22N2O7	[M - H]-	C17H21N2O7-		113,825	108,047	5,778	34	0,722	-7,318	7,318	0,070		365,135	410	6,841	650279488097676471	650277968631159984	1663	
1	C7H12N3O5	[M - H]-	C7H11N3O5-		141,145	139,086	2,059	33	0,658	3,690	6,710	4,300		217,071	411	6,842	650279491415371270	650277899920066715	638	
1	C12H18N2O6	[M - H]-	C12H17N2O6-		57,009	54,666	2,343	19	0,819	5,274	5,274	4,910		285,111	411	6,846	650279500303103569	650277921852084416	1055	
1	C9H17N4O3	[M - H]-	C9H16N4O3-		125,708	124,026	1,682	31	0,485	1,634	7,631	5,140		228,124	411	6,850	650279495454486756	650277902579255776	705	
1	C9H13N4O2	[M - H]-	C9H12N4O2-		114,565	112,041	2,524	29	0,627	-6,716	8,979	-6,976		208,095	411	6,855	650279496746332501	650277896854030106	560	
1	C19H28N4O8	[M - H]-	C19H27N4O8-		65,798	61,971	3,827	28	0,709	-4,412	5,017	-3,211		439,182	412	6,859	650279499128698289	650277983378333758	1841	
1	C13H18N3O6	[M - H]-	C13H17N3O6-		129,409	126,954	2,455	36	0,429	0,808	5,961	4,953		311,114	412	6,860	650279498818319716	650277940164416844	1289	
1	C11H16ClNO3	[M - H]-	C11H15ClNO3-		54,867	51,562	3,305	13	0,371	1,312	8,054	-8,070		244,073	412	6,862	650279499938199038	650277907377540101	816	
1	C15H12O5	[M - H]-	C15H11O5-		59,713	58,272	1,441	21	0,703	-1,828	4,589	1,880		271,062	412	6,864	650279505088805010	650277916026195747	974	
1	C11H17N4O4	[M - H]-	C11H16N4O4-		65,591	62,726	2,865	30	0,852	-1,955	6,999	-3,748		268,117	412	6,870	650279506162547102	650277913677385408	955	
1	C8H14N3O4	[M - H]-	C8H13N3O4-		117,047	117,047	0,000	27	0,498	2,205	7,772	5,060		215,092	413	6,876	650279507999652520	650277899358029909	624	
1	C9H11N4O2	[M - H]-	C9H10N4O2-		114,021	111,395	2,626	28	0,655	-1,176	9,519	4,232		206,082	414	6,898	650279503482386506	650277896531068658	552	
1	C8H8N3O3	[M - H]-	C8H7N3O3-		74,190	70,613	3,576	24	0,196	-3,926	8,418	4,551		193,050	414	6,904	650279506724583961	650277893137876278	459	
1	C15H18O8	[M - H]-	C15H17O8-		54,994	52,096	2,898	14	0,814	2,065	3,822	1,030		325,093	414	6,904	650279507278232166	650277951052830620	1408	
1	C12H21NO4	[M - H]-	C12H20NO4-		153,769	148,352	5,417	31	0,610	-4,456	5,865	-0,388		242,140	415	6,912	650279506334513624	650277906622565291	798	
1	C11H16N2O7S	[M - H]-	C11H15N2O7S-		95,194	95,194	0,000	32	0,278	-2,226	6,151	5,689		319,062	415	6,912	650279523237559438	650277948867598076	1375	
1	C11H21NO2	[M - H]-	C11H20NO2-		32,885	30,681	2,204	10	0,147	4,484	5,180	-1,539		198,150	415	6,914	650279520096025596	650277894811403784	502	
1	C14H16O7	[M - H]-	C14H15O7-		44,116	38,154	5,962	17	0,729	-3,879	6,160	0,794		295,083	415	6,923	650279536525115043	650277928969818697	1133	
1	C11H23N4O4	[M - H]-	C11H22N4O4-		125,614	125,382	0,232	29	0,504	-5,592	8,923	4,008		274,166	416	6,939	650279543424746141	650277917326430117	1000	
1	C8H10N6O5S	[M - H]-	C8H9N6O5S-		158,415	156,233	2,182	40	0,738	-1,935	6,927	-6,883		301,034	417	6,943	650279543609295580	650277933428364173	1197	
1	C13H12O7	[M - H]-	C13H11O7-		46,317	41,078	5,239	14	0,757	1,334	5,584	0,451		279,051	417	6,945	650279543709958916	650277919557799959	1022	
1	C5H2N4O	[M - H]-	C5HN4O-		24,533	21,532	3,002	6	0,047	-5,276	9,779	-7,394		133,015	417	6,948	650279558071256265	650277877908356829	128	
1	C7H6N3O2	[M - H]-	C7H5N3O2-		59,386	58,107	1,279	15	0,272	-2,304	6,633	6,081		163,040	417	6,948	650279563544823708	650277885109977507	271	
1	C10H21O8P	[M - H]-	C10H20O8P-		91,674	86,323	5,350	29	0,750	-3,367	5,177	0,915		299,090	419	6,976	650279566967377707	650277932987962208	1188	
1	C17H30N4O5	[M - H]-	C17H29N4O5-		126,060	123,370	2,690	40	0,554	0,018	4,600	0,378		369,214	419	6,986	650279566745079500	650277969398717696	1680	
1	C10H18O5	[M - H]-	C10H17O5-		112,181	109,279	2,902	20	0,443	-2,835	7,977	-2,129		217,108	420	6,997	650279564333353128	650277899995564197	640	
1	C8H14O3	[M - H]-	C8H13O3-		8,036	5,769	2,267	1	0,054	16,518	16,518	-2,214		157,087	420	6,997	650279563683235787	650277883553890563	239	
1	C23H40N4O9	[M - H]-	C23H39N4O9-		76,776	72,043	4,733	27	0,786	2,372	3,681	-3,052		515,271	420	7,002	650279567382613877	650277991859217053	1929	
1	C18H34N4O6	[M - H]-	C18H33N4O6-		79,703	78,489	1,214	31	0,742	1,594	4,825	2,147		401,241	420	7,007	650279580439493717	650277981029523304	1799	
1	C14H20N4O4	[M - H]-	C14H19N4O4-		102,762	100,243	2,518	31	0,250	2,238	5,869	-3,710		307,140	421	7,010	650279583694274857	650277935714260066	1240	
1	C15H25NO12	[M - H]-	C15H24NO12-		42,523	39,934	2,589	12	0,627	0,200	4,321	0,795		410,131	421	7,017	650279583425839315	650277981763526549	1808	
1	C6H6N4O	[M - H]-	C6H5N4O-		24,810	22,232	2,578	5	0,245	-13,909	15,860	-4,625		149,046	421	7,017	650279580246555655	650277881150554151	195	
1	C14H16O7	[M - H]-	C14H15O7-		50,294	45,575	4,719	14	0,756	-4,768	7,200	0,588		295,083	421	7,018	650279582364680198	650277928919487044	1132	
1	C10H22N3O4	[M - H]-	C10H21N3O4-		163,171	160,719	2,452	35	0,687	-1,019	7,414	4,027		247,155	421	7,024	650279580850535684	650277907968937045	832	
1	C10H17N4O2	[M - H]-	C10H16N4O2-		146,170	141,892	4,278	35	0,710	-1,432	7,419	4,722		224,129	422	7,039	650279581647453742	650277901115443505	668	
1	C15H21N2O6P	[M - H]-	C15H20N2O6P-		145,817	142,944	2,873	35	0,641	-3,126	6,206	-7,985		355,104	423	7,053	650279586944861123	650277966475287484	1615	
1	C9H17N4O3	[M - H]-	C9H16N4O3-		110,304	108,169	2,135	30	0,255	-0,373	7,634	5,035		228,124	423	7,055	650279580057811899	650277902541507035	704	
1	C11H16N3O5	[M - H]-	C11H15N3O5-		191,640	188,889	2,752	37	0,668	-3,045	5,233	5,892		269,103	423	7,057	650279585086784215	650277914012929747	958	
1	C15H20O7	[M - H]-	C15H19O7-		142,314	136,815	5,499	29	0,442	-0,139	4,306	0,675		311,114	423	7,058	650279581219634594	650277940290245969	1290	
1	C7H12O4	[M - H]-	C7H11O4-		4,500	4,500	0,000	0	0,000			-1,335		159,066	424	7,065	650279583933350296	650277884086567221	249	
1	C8H8N3O3	[M - H]-	C8H7N3O3-		90,569	86,567	4,001	25	0,229	-4,310	8,133	4,298		193,050	424	7,067	650279586009531271	650277893276288325	462	
1	C14H22N2O7	[M - H]-	C14H21N2O7-		87,922	84,600	3,322	31	0,805	3,028	4,030	4,181		329,137	426	7,099	650279587154576393	650277954907396275	1463	
1	C27H30O14	[M - H]-	C27H29O14-		57,019	51,160	5,859	14	0,876	-0,728	3,647	1,498		577,157	426	7,103	650279585590100814	650277992639357682	1946	
1	C8H8O	[M - H]-	C8H7O-		19,897	16,908	2,989	4	0,051	-7,403	7,403	1,675		119,050	427	7,110	650279585237779198	650277874817154526	77	
1	C9H8O3	[M - H]-	C9H7O3-		74,132	71,009	3,123	10	0,902	0,162	4,441	-1,442		163,040	427	7,115	650279584117899737	650277885076423070	270	
1	C10H19N4O3	[M - H]-	C10H18N4O3-		125,740	125,740	0,000	35	0,656	6,962	7,749	4,783		242,140	428	7,130	650279593190180648	650277906505124764	795	
1	C17H18N3O5	[M - H]-	C17H17N3O5-		146,415	146,243	0,172	39	0,593	-2,408	4,507	-2,139		343,117	429	7,151	650279595580934180	650277961576340028	1539	
1	C8H16N3O3	[M - H]-	C8H15N3O3-		84,299	82,869	1,430	20	0,379	-0,113	9,477	4,157		201,113	431	7,176	650279588253484381	650277895725762176	530	
1	C12H22O6	[M - H]-	C12H21O6-		114,493	109,050	5,443	30	0,722	-1,244	5,679	0,139		261,134	431	7,179	650279600618293928	650277912431676935	918	
1	C12H18O6	[M - H]-	C12H17O6-		120,681	117,293	3,388	34	0,706	-0,603	3,747	-0,332		257,103	431	7,184	650279605114587978	650277911169191316	895	
1	C8H10N3O3	[M - H]-	C8H9N3O3-		51,873	50,135	1,738	16	0,202	-2,395	5,786	-7,806		195,063	432	7,193	650279599905262137	650277893469226329	466	
1	C7H12O	[M - H]-	C7H11O-		7,223	4,500	2,723	0	0,000			3,247		111,082	432	7,193	650279600064645755	650277872736779582	45	
1	C19H32O10	[M - H]-	C19H31O10-		84,405	78,269	6,136	27	0,744	-0,420	1,939	0,325		419,192	432	7,196	650279602774166250	650277982325563359	1822	
1	C15H18O8	[M - H]-	C15H17O8-		41,202	35,614	5,588	17	0,800	-2,979	3,697	0,817		325,093	432	7,196	650279608587471892	650277951111550881	1409	
1	C8H14O4	[M - H]-	C8H13O4-		74,792	70,298	4,494	16	0,230	-8,865	8,865	-2,553		173,081	432	7,197	650279613679358707	650277888570278677	346	
1	C11H19NO5	[M - H]-	C11H18NO5-		64,117	64,117	0,000	25	0,669	-3,643	7,007	2,937		244,120	432	7,200	650279615097034151	650277907490786334	821	
1	C4H6O5	[M - H]-	C4H5O5-		4,500	4,500	0,000	0	0,000			10,699		133,016	432	7,200	650279613436088944	650277877979660002	129	
1	C14H14O8	[M - H]-	C14H13O8-		75,026	71,788	3,238	12	0,797	2,045	2,085	3,944		309,063	432	7,200	650279614186869751	650277937979184301	1256	
1	C8H8N3O3	[M - H]-	C8H7N3O3-		112,625	111,231	1,394	31	0,209	-0,624	8,499	4,734		193,050	432	7,200	650279614614688962	650277893192402235	460	
1	C4H9N4O2	[M - H]-	C4H8N4O2-		15,803	13,887	1,915	4	0,231	-0,476	12,680	11,726		144,067	432	7,207	650279613322842598	650277880278138824	176	
1	C12H19NO4	[M - H]-	C12H18NO4-		130,511	129,824	0,687	24	0,596	-0,920	7,782	0,021		240,124	433	7,217	650279614941844828	650277905867590491	780	
1	C7H14N2O6S	[M - H]-	C7H13N2O6S-		121,174	121,174	0,000	32	0,582	4,920	5,363	3,396		253,051	434	7,229	650279615470327307	650277909357251833	864	
1	C24H45ClN4O4	[M - H]-	C24H44ClN4O4-		101,778	92,095	9,683	42	0,722	-0,012	4,242	0,214		487,306	434	7,234	650279615218669008	650277990479290912	1912	
1	C24H45N5O7	[M - H]-	C24H44N5O7-		79,015	72,870	6,145	33	0,729	-0,943	4,642	-0,385		514,324	434	7,235	650279616988665467	650277991766942350	1926	
1	C26H48N4O6	[M - H]-	C26H47N4O6-		68,070	61,941	6,129	31	0,752	-1,827	4,556	-0,075		511,350	434	7,237	650279661301488131	650277991683056260	1924	
1	C12H18O7	[M - H]-	C12H17O7-		83,995	79,255	4,739	26	0,708	-1,398	5,892	0,295		273,098	434	7,240	650279660219357644	650277917150269324	995	
1	C24H44N4O4	[M - H]-	C24H43N4O4-		86,925	81,427	5,498	27	0,426	-0,332	6,331	-0,373		451,329	434	7,240	650279672982633895	650277984783425733	1868	
1	C26H24N4O9	[M - H]-	C26H23N4O9-		46,903	41,046	5,857	22	0,871	0,970	4,155	-0,368		535,147	436	7,259	650279675956395941	650277992094098112	1936	
1	C6H6N4O	[M - H]-	C6H5N4O-		6,079	5,643	0,436	1	0,274	-16,744	16,744	-3,048		149,046	436	7,259	650279672324127837	650277881205080108	196	
1	C11H14N4O3S	[M - H]-	C11H13N4O3S-		81,218	77,510	3,708	45	0,708	0,434	5,201	-4,625		281,070	436	7,265	650279674287062828	650277920216305772	1039	
1	C11H22N3O6	[M - H]-	C11H21N3O6-		108,426	106,919	1,507	31	0,525	-1,227	5,769	5,894		291,145	438	7,296	650279673083297244	650277924058288460	1083	
1	C5H11N4O5P	[M - H]-	C5H10N4O5P-		64,492	64,492	0,000	22	0,736	5,049	6,139	2,993		237,040	438	7,297	650279673481756326	650277904995175149	758	
1	C7H6O2	[M - H]-	C7H5O2-		13,448	10,467	2,981	1	0,009	-6,916	9,007	2,235		121,030	438	7,302	650279673888603901	650277875123338743	82	
1	C4H4O4	[M - H]-	C4H3O4-		6,965	4,500	2,465	0	0,000			3,720		115,004	438	7,305	650279686786090136	650277873546280319	58	
1	C9H14O4	[M - H]-	C9H13O4-		70,758	68,069	2,689	19	0,748	-4,000	6,931	-2,957		185,081	439	7,309	650279686849004763	650277891351102534	409	
1	C8H14O2	[M - H]-	C8H13O2-		11,683	8,803	2,880	2	0,072	-2,083	7,054	2,514		141,092	439	7,320	650279686563791925	650277879313448794	154	
1	C11H20N2O4	[M - H]-	C11H19N2O4-		66,409	62,181	4,228	24	0,702	-2,261	9,052	2,391		243,136	441	7,348	650279687343932745	650277907100715997	808	
1	C29H28N2O7	[M - H]-	C29H27N2O7-		25,982	22,723	3,259	14	0,817	2,935	6,842	-8,589		515,178	441	7,351	650279690200254775	650277991829856920	1928	
1	C14H18N4O4S	[M - H]-	C14H17N4O4S-		123,297	116,129	7,168	40	0,759	-6,024	6,728	-3,400		337,096	441	7,353	650279689361393893	650277958048930165	1501	
1	C12H18N4O6	[M - H]-	C12H17N4O6-		124,032	124,032	0,000	30	0,438	-0,855	3,852	-7,722		313,113	441	7,354	650279689323645135	650277943612134901	1324	
1	C3H5N5O2	[M - H]-	C3H4N5O2-		22,734	22,734	0,000	7	0,058	-1,584	6,293	-1,202		142,037	442	7,361	650279688816134286	650277879481220969	157	
1	C4H8N5O2	[M - H]-	C4H7N5O2-		28,040	26,024	2,016	8	0,194	-1,225	5,217	-3,539		157,060	442	7,361	650279694411336269	650277883092517103	235	
1	C6H10N3O3	[M - H]-	C6H9N3O3-		67,860	65,858	2,001	19	0,119	2,727	6,051	5,428		171,066	442	7,367	650279712518148408	650277887622365863	324	
1	C7H12O2	[M - H]-	C7H11O2-		20,265	17,442	2,824	3	0,016	5,435	8,155	2,169		127,077	442	7,367	650279711465378041	650277875941228093	96	
1	C23H32O13	[M - H]-	C23H31O13-		26,733	22,285	4,448	15	0,752	1,077	3,512	0,688		515,177	442	7,369	650279708319649635	650277991804691091	1927	
1	C12H21NO4	[M - H]-	C12H20NO4-		54,689	54,689	0,000	22	0,326	-2,339	3,457	-1,003		242,140	443	7,380	650279716104278503	650277906547067809	796	
1	C9H19N3O7	[M - H]-	C9H18N3O7-		114,662	114,662	0,000	37	0,750	-3,596	5,718	6,770		280,117	443	7,386	650279708156071735	650277919742349360	1027	
1	C10H17NO3	[M - H]-	C10H16NO3-		101,823	98,834	2,989	17	0,227	-4,920	7,230	-2,841		198,113	443	7,387	650279706931334849	650277894475859409	491	
1	C10H8O3S	[M - H]-	C10H7O3S-		41,147	35,747	5,400	13	0,688	0,511	4,974	-4,700		207,011	443	7,388	650279710253224069	650277896577206007	553	
1	C9H17NO	[M - H]-	C9H16NO-		27,430	24,552	2,878	9	0,560	5,568	11,049	-0,450		154,124	443	7,389	650279717651976833	650277882207518869	217	
1	C7H15N3O5	[M - H]-	C7H14N3O5-		127,154	124,843	2,311	26	0,591	0,283	3,475	5,524		220,095	444	7,392	650279727382762368	650277900213668040	647	
1	C19H32O10	[M - H]-	C19H31O10-		106,508	100,168	6,340	26	0,685	-4,184	5,260	0,653		419,193	445	7,409	650279743258205756	650277982380089316	1823	
1	C8H16N3O4	[M - H]-	C8H15N3O4-		150,560	146,187	4,373	33	0,703	1,100	5,219	4,724		217,108	445	7,411	650279740649347838	650277900041701546	641	
1	C12H20N6O3S	[M - H]-	C12H19N6O3S-		123,851	123,851	0,000	39	0,698	0,269	4,997	-0,193		327,124	445	7,412	650279742922661366	650277951950411786	1430	
1	C13H20N6O3S	[M - H]-	C13H19N6O3S-		106,424	106,424	0,000	40	0,641	-1,111	4,637	-1,646		339,124	445	7,415	650279742486453632	650277958443194786	1510	
1	C10H19N4O4	[M - H]-	C10H18N4O4-		136,937	132,238	4,698	29	0,599	3,531	7,003	6,681		258,135	445	7,424	650279740217334247	650277911752199617	904	
1	C16H18N6O4	[M - H]-	C16H17N6O4-		70,537	70,222	0,315	37	0,722	0,584	5,694	9,143		357,135	446	7,426	650279742796832204	650277967196707861	1632	
1	C15H20N4O5	[M - H]-	C15H19N4O5-		82,085	79,885	2,200	25	0,718	1,210	4,686	-3,352		335,135	448	7,465	650279741601455234	650277957876963676	1496	
1	C9H20N3O5	[M - H]-	C9H19N3O5-		122,748	118,545	4,203	37	0,703	-1,249	9,313	5,096		249,134	448	7,465	650279740770982737	650277908367395960	839	
1	C14H20N4O3	[M - H]-	C14H19N4O3-		138,833	134,006	4,828	29	0,449	-3,415	4,649	-3,913		291,145	448	7,468	650279741697924282	650277924167340369	1084	
1	C18H31N3O4	[M - H]-	C18H30N3O4-		44,235	38,909	5,326	22	0,726	-0,575	3,509	-0,223		352,224	448	7,470	650279742331264338	650277966215240591	1606	
1	C10H17N4O3	[M - H]-	C10H16N4O3-		90,135	87,836	2,299	29	0,718	0,364	8,443	4,985		240,124	449	7,488	650279744432611077	650277905825647446	779	
1	C10H10O4	[M - H]-	C10H9O4-		115,781	113,041	2,741	19	0,518	2,283	11,172	-3,573		193,050	449	7,490	650279763722216085	650277892991075618	455	
1	C11H19NO2	[M - H]-	C11H18NO2-		65,843	62,750	3,094	14	0,212	-6,190	6,190	-2,385		196,134	450	7,492	650279760618430836	650277893829936518	475	
1	C13H10N3O4	[M - H]-	C13H9N3O4-		60,379	56,170	4,209	31	0,715	0,427	5,317	5,652		271,061	451	7,512	650279768096875789	650277915837452057	972	
1	C17H32N2O5	[M - H]-	C17H31N2O5-		53,809	53,809	0,000	19	0,779	3,623	5,837	1,315		343,224	453	7,542	650279769325807130	650277962494892674	1553	
1	C11H21N4O4	[M - H]-	C11H20N4O4-		134,019	133,093	0,926	31	0,606	0,007	5,745	5,112		272,150	453	7,543	650279768881210785	650277916995080056	991	
1	C12H20N2O4	[M - H]-	C12H19N2O4-		152,745	152,379	0,367	30	0,534	-1,394	5,594	-1,421		255,135	453	7,557	650279769585854036	650277910674263399	886	
1	C15H23N2O5P	[M - H]-	C15H22N2O5P-		52,966	51,187	1,779	24	0,709	-2,207	4,701	-9,571		341,124	454	7,573	650279778024794047	650277959227529699	1522	
1	C14H20N3O6	[M - H]-	C14H19N3O6-		78,547	73,497	5,050	27	0,405	-0,382	3,653	3,064		325,129	455	7,587	650279813558940907	650277951237380016	1412	
1	C10H8O4	[M - H]-	C10H7O4-		58,819	56,123	2,696	17	0,761	1,197	3,393	-3,362		191,034	456	7,592	650279811168187292	650277892869440782	450	
1	C9H20N3O5	[M - H]-	C9H19N3O5-		161,139	159,317	1,822	39	0,669	1,611	7,416	4,602		249,134	456	7,593	650279812908823666	650277908333841523	838	
1	C14H20N4O3	[M - H]-	C14H19N4O3-		111,893	106,728	5,165	29	0,359	-1,096	6,471	-4,029		291,145	456	7,596	650279820034948110	650277924272197974	1085	
1	C16H12O5	[M - H]-	C16H11O5-		111,353	105,728	5,625	21	0,315	-0,271	3,554	1,565		283,062	456	7,597	650279813890291556	650277921122275481	1048	
1	C21H20O11	[M - H]-	C21H19O11-		60,436	54,725	5,711	27	0,834	-1,126	4,171	-0,399		447,093	456	7,599	650279816624978471	650277984527573159	1862	
1	C17H32N2O5	[M - H]-	C17H31N2O5-		54,122	54,122	0,000	19	0,759	5,083	5,083	2,577		343,225	456	7,600	650279814410385612	650277962536835719	1554	
1	C5H8NO4P	[M - H]-	C5H7NO4P-		22,258	22,235	0,023	8	0,132	-0,998	9,667	-5,229		176,011	456	7,601	650279815731591566	650277889245561711	365	
1	C17H30N2O6	[M - H]-	C17H29N2O6-		78,316	78,316	0,000	25	0,716	-0,794	5,394	-0,225		357,203	457	7,609	650279814322305176	650277967351897124	1635	
1	C11H21NO2	[M - H]-	C11H20NO2-		42,693	41,418	1,274	11	0,143	-1,325	5,386	-4,144		198,149	457	7,614	650279811495343103	650277894790432259	501	
1	C7H12O3	[M - H]-	C7H11O3-		31,580	29,708	1,871	6	0,078	7,625	7,625	1,525		143,072	457	7,620	650279814506854650	650277879921622944	168	
1	C15H18N4O5S	[M - H]-	C15H17N4O5S-		85,080	81,918	3,162	34	0,732	-3,803	6,609	-7,571		365,090	458	7,627	650279817149266671	650277968572439723	1662	
1	C8H15N4O2	[M - H]-	C8H14N4O2-		75,811	75,811	0,000	18	0,372	4,490	7,938	3,916		198,113	460	7,671	650279810992026434	650277894589105632	494	
1	C10H18N3O5	[M - H]-	C10H17N3O5-		102,384	100,780	1,604	24	0,641	2,051	5,843	7,413		259,119	462	7,703	650279819523242972	650277912209378798	913	
1	C10H16O3	[M - H]-	C10H15O3-		126,340	122,279	4,061	22	0,441	-1,057	5,196	-2,307		183,102	463	7,711	650279816377514470	650277890398995431	389	
1	C10H19NO3	[M - H]-	C10H18NO3-		132,296	129,732	2,565	21	0,441	-4,545	5,728	-4,855		200,128	463	7,712	650279815387658608	650277895306331716	518	
1	C9H16O	[M - H]-	C9H15O-		34,021	30,903	3,118	5	0,275	4,321	5,843	2,707		139,113	463	7,712	650279811373708263	650277879099539270	150	
1	C12H22O6	[M - H]-	C12H21O6-		56,894	51,640	5,255	22	0,655	-4,158	7,122	-0,318		261,134	463	7,713	650279816708864604	650277912469425676	919	
