Row ID,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471
823,840.2424,4852.7266,3114.7922,3960.036,401.00067,2813.3374,1740.1349,2208.1697,1224.8948,1593.7573,2027.2892,1821.3213,2286.1226,1932.5743,1347.3906,2369.544,1340.3488,1881.6254,3329.6013,1719.9689
827,0,491.70355,406.6676,298.14374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.56456,0
828,0,258.91104,183.29597,186.82152,116.456894,1361.8828,689.3472,387.43124,0,0,0,0,0,0,0,0,0,0,0,0
829,157.28258,785.98724,423.2277,387.40198,105.82211,838.3894,458.92767,335.4432,946.8445,732.19666,1011.49854,1165.1848,1190.6555,1672.1746,970.8225,1243.6631,910.2443,1497.5748,2141.0867,1300.6396
838,255.4351,551.97455,256.9501,456.29675,0,150.55156,88.24984,0,268.5323,0,469.78644,0,0,0,583.8869,185.70064,398.52466,344.0353,312.80554,310.74396
839,158.12878,588.57983,459.8469,710.3758,177.42207,0,333.70914,420.28604,0,0,0,0,0,0,0,0,0,0,0,0
842,903.23395,2274.3809,1715.2966,2380.6897,649.378,1731.784,1723.841,2017.2534,1336.888,761.8688,1283.9459,1558.8192,1614.3762,2203.5376,2085.2395,1533.8567,1668.2163,1851.1729,2963.645,1962.1807
846,0,409.0761,0,0,0,221.83765,127.0278,148.4699,0,194.65729,0,168.93265,0,159.13292,113.43349,271.43185,259.21188,219.7809,555.03986,245.88521
860,651.3769,2899.7124,1171.3796,2526.3242,417.53308,1873.575,967.15515,1064.1155,936.3422,1037.0348,1692.302,1061.3198,600.62897,1277.7882,652.7436,580.84845,614.5348,912.07874,1240.1864,1004.5352
861,0,743.3167,321.1731,453.79105,0,392.202,201.16261,260.60388,144.10402,197.34152,315.93915,0,137.97473,224.96649,132.6018,178.34068,205.96854,219.87952,362.113,347.51562
865,0,415.71866,190.41348,312.81683,0,262.26187,129.44592,0,0,238.4695,196.0831,203.90712,0,236.83426,0,0,118.83443,149.76523,227.95192,274.44022
884,190.92755,1109.973,442.48526,477.20068,0,515.65765,306.1695,183.85762,179.528,498.8447,367.39047,258.00024,208.54546,426.2948,171.2726,368.6132,350.777,306.05743,409.99673,347.89832
896,158.01068,985.5423,332.31158,401.47238,161.23967,648.8253,256.4779,322.79395,0,342.74432,235.649,310.75256,311.14667,243.31966,168.59024,368.2548,206.8315,346.76495,290.66473,316.6367
901,0,0,0,0,0,0,140.00429,152.02153,0,262.28036,0,223.92679,0,0,0,614.60266,0,0,263.49252,228.27464
