Feature	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
77a2439ebb5027b28e1ef8ab2e0fa817	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown	0.999737366646987
a3898a60b06c5ffba903725a7a8c5d4d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unknown	Unknown	0.999934508920117
19ed18e15c7a317349a23ed49c327b0a	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	marine_metagenome	0.999893218163911
0b669530f1af6aafb52c630b7cd53913	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	metagenome	0.838595077944183
851783cf251eab07c2eaa82bb3a13f28	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Unknown	0.999999976481629
2449186fd98e7db56f3f412db4826e68	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible_genus_04	Unknown	0.999984936847233
4bfdd1d3ddd02d3be68e1c8ec1a3e9d0	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Pelosinus	uncultured_Clostridia	0.945180401652532
7aaecce57280fb88cbe97d044bfd96ae	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	metagenome	0.911307407377532
71e4351245b862bb261390fdf46ca0ff	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_bacterium	0.998379782473048
16cbbe583f685784f2de5968d5515141	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Unknown	Unknown	0.999573756160465
956676148f8a50e92f83e2dc7420484c	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Unknown	Unknown	0.976816519221794
4934f9bef095bfd2adedbd61a041fbbd	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Unknown	0.993744680155676
0630d73c04e7d60906f25df0e0e514a7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Unknown	Unknown	0.999978469095725
8e0bd12c7ac5b5563de22b93c5705881	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	uncultured_Micromonospora	0.992083358106213
cf880492961279911308b24eeca1cec9	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin516	Unknown	0.742148784329947
6f8e4cb6663569d21326242809bae3f7	Bacteria	Desulfobacterota	uncultured	uncultured	uncultured	uncultured	uncultured_Desulfuromonadales	0.999951488399329
97849bdfdfd47c1451c9fa7e2c119a38	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	Unknown	0.999839631097471
5be0de74814e4acd75a23b0ff911cd9e	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	Gemmatimonadetes_bacterium	0.915096426172251
f67078ff6d3a90116eed40da27e959ab	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unknown	0.99954775753575
08e08ec16d674f08f1bd67cb9cd2ba9c	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	Unknown	0.999841015208267
443b3fe42f2bbeffae9cd13abb50dcc2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown	0.788358229921665
3c4115c163ea7728c712203768c7ee9f	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium	0.75170713651867
738a4cf23af7ff79f89ae32b15d85234	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown	0.998832970735745
fc1a888915e2be048eb7eeee3d455d15	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	uncultured	Unknown	0.709309337357931
ad48f7ef51b141833dcf2eb2aeecd013	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	metagenome	0.839636104323026
ae28e6ce3e6146a8ea78b3cc376815e6	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter_fusiformis	0.984972814181755
d4259ad228b78b8ea5f37f895c665262	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	AKYH767	uncultured_bacterium	0.969628415486429
60d4ca86225471ca2a9898eaf97d3b28	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Unknown	0.999999869765391
88503fd820b186b8051be4fc5ad88e6d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured_Bradyrhizobiaceae	0.99463721579827
635e8010ceb659e2031bfef8156e840b	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	Unknown	0.999961672411261
78d32234097528b7f26563f2159abf71	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Unknown	0.999677997438871
e1709c12ef5bff3a48a88235eece6a80	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	Unknown	0.768057642475018
f5049bbd1790a469c35bbf78e2d78bcf	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	Unknown	0.951895600423237
32e1c1953ff146f2d72547fdec488a24	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	Unknown	0.999999977279091
2a09f46ec508277ec8e97a1254ff0641	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	AKYH767	uncultured_bacterium	0.971502526820895
0aea766e4e1f99bc42e02c8f8a473b6f	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	Actinomycetales_bacterium	0.754370356773567
5c5e4c79de6744a08dff2959b1a2ba92	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Unknown	Unknown	0.99999801882112
df8107491b0e2796c2636e3a4b3c28c8	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	uncultured_bacterium	0.982487855526086
2763596cd6415abb2053114a84d061b7	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured_bacterium	0.844425793036188
0319be63a8d8fe0fb76735320772681b	Bacteria	Myxococcota	Polyangia	VHS-B3-70	VHS-B3-70	VHS-B3-70	uncultured_bacterium	0.999853850943843
c06a9e625b9389fc1a0346ca2a127bf4	Bacteria	Chloroflexi	Unknown	Unknown	Unknown	Unknown	Unknown	0.961648821148761
378ab7c70591d9ae3e3c25cd8971ae5f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	uncultured_soil	0.994608766286887
78ae2dcb9c4df027d2782a25bc6b90a7	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	Unknown	0.767200635528205
087b00b1c1f46f09d2e85f06f12c909a	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Unknown	0.99999999852047
8d12d14c3b9c16e7c0e325a7f8e22e95	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	uncultured_bacterium	0.996564617484362
139de5944a02966770b26c19e9c9017f	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Unknown	Unknown	0.999999893933869
56a060646eb790e3ed98d83066ccf72d	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Unknown	0.999951599311757
d2356f4c55818a4c601768918198cf2b	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	uncultured_actinobacterium	0.781411413555534
539af6d63a770b404d5f98a193f4bbfe	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	Unknown	0.999999719728455
2b2fa77186efba4eaed2976fbc49ce91	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	metagenome	0.936454418723827
739035f5ad957d9ba6bbcd1b7f0e8a1f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonadaceae	Unknown	0.71583213305959
c4bdebe80f6807a353095f24db6aa915	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	uncultured_soil	0.965722378288323
c657a510ba0209c2caa33206f69466b4	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.998071334840288
3a467f5443eb1320c913b2a75acd3660	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Amb-16S-1323	Amb-16S-1323	uncultured_proteobacterium	0.848620773327162
d61398d3e4b341711d9d531994045e2d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	SC-I-84	uncultured_soil	0.907987961340804
237eb49523c47126fbe3b552cbb8431f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	Unknown	0.770800440731218
10e09451f8415a07a61c2400794e8828	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	Sporichthya	metagenome	0.996294877710576
9a87c250d96f2d50ebb839c705baff29	Bacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	uncultured_bacterium	0.925549278866672
6c7e122ec40ca08ef728ebf40bf828f4	Bacteria	Proteobacteria	Gammaproteobacteria	Unknown	Unknown	Unknown	Unknown	0.983357581505348
f622738991a3a7d27fede95d26f03796	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unknown	0.999707183428721
3928459a4ce742e4d9f86dbb93337378	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonadaceae	Unknown	0.919454387311524
2ce4107bef6d7b0105868031d748ad3d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured	metagenome	0.975807629439036
afed4d96e73001c18fb63237a6689e49	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Kaistia	Unknown	0.999654050577583
d7871ed32ceff91accd430625ff27321	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Uliginosibacterium	uncultured_beta	0.705792960628317
cc962c94f21cb179b1a555ccd5e5f874	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unknown	0.998029294792209
4563e0fdf49224ceed03e5bb3c85467c	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Unknown	0.999999985369581
4008e246488e2e00fc1893d6ddda8488	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Unknown	Unknown	0.999502429645166
93dc489ec27ad75b8f5c11f9294ffba0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	metagenome	0.951720350627151
d1a814b8bd842f12aabf4096b4c6d260	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	uncultured_soil	0.883096622041904
e66a18557f51f3a0a868a38fc5e7853a	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	Unknown	0.999349583691815
18bcaf22912d58fe944171960fc6c559	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unknown	0.725336836915351
7d7b8d6c9b5d5a1e99085ae93baeaba9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unknown	0.999559214635864
a6c717e774a9d75392f031da040ed8d1	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	uncultured_organism	0.716994923871952
fa9486cf8a1bc38633684dcd5ea27955	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured_bacterium	0.98388084572551
00ec342ff87ad57bb82f3adce945ccb7	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Unknown	0.982220535937367
2225154797c3dffb7e34b7dc476f5c86	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	Unknown	0.999932848659401
dd3336fe5bd853894a2f85502626e4d4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Unknown	Unknown	0.999249119197438
af7dbb2d9ea9691e89e64381101684cb	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	metagenome	0.995540521245054
e4dc9d480103d3ef7f1d143137e46111	Bacteria	Acidobacteriota	Subgroup_5	Subgroup_5	Subgroup_5	Subgroup_5	uncultured_bacterium	0.976376274436559
a0a2368e70a09b7e2089e8912a09300c	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_actinobacterium	0.778631370596885
6f44e2c7f6908ead8d7c7d221efc248f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	uncultured	uncultured	uncultured_Magnetospirillum	0.984136963818306
1cc3b0cf10c07c61a8d7f7bb28890e9f	Bacteria	MBNT15	MBNT15	MBNT15	MBNT15	MBNT15	Unknown	0.96131629651366
a78382dac22b8e00be9ced9e991edbea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	Pseudorhodobacter_sinensis	0.784901329312918
155edb22760da0b94f15e52c84cb250e	Bacteria	Elusimicrobiota	Lineage_IIa	Lineage_IIa	Lineage_IIa	Lineage_IIa	Unknown	0.999999999827523
5dbdcdd4de0e4a93582bc1bebe96feb7	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	metagenome	0.861023584118894
aadd93d7e5b02f91c9d0c90995254714	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_Chloroflexaceae	0.783840058698198
92970fec2ccf9ef12d76e08b9670b77e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Unknown	0.99387151568868
39c63a978564e0d3a2cf5574cdb907ec	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_bacterium	0.990833561058096
51c0d51157f5561a6a6ab410bca1c714	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Unknown	0.999984886262552
768cc8b930072469406f9519718fe4b9	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	Unknown	0.999996378550179
49a0a6654d63e13cf988024de9ecb8ff	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	Unknown	0.999994638675059
536fb9b55e8e9d84247dadd72ec17cdd	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Unknown	Unknown	Unknown	0.99266622277422
79226eab78cf1f7a094aa6035df3006e	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unknown	0.999374950119623
dc96f8d76e25f28148823452cdb04b23	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	uncultured_bacterium	0.751311267854282
d8da5598ddeb8dfdce4f1c9dd9575c09	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Unknown	0.990337336934418
d62cf0476534a544488099069ad2918c	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	metagenome	0.769559495684416
84a8c279adc64c2b7c1573ac6d046430	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium	0.716616970555546
b46a00dd207f3597455c46d43bd4f690	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	uncultured_bacterium	0.785979075561904
e7ec7b5c2b9cda518154038e25c37022	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	uncultured_Alphaproteobacteria	0.981956796754837
8e1ad82cf0fbe5defdd613aa713353c1	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group	Unknown	0.999165582311994
ff3a08d5b18e278d6e3b348abe086898	Bacteria	Actinobacteriota	Acidimicrobiia	uncultured	uncultured	uncultured	uncultured_Acidimicrobiia	0.987447910776264
3f684a45e2c7a3ae140931d3d9045bd3	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Unknown	Unknown	0.999997895331008
6bbc49fedd542142ea0d33e6303d2fc6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Unknown	Unknown	0.999860546106496
7acf35bd9d5a7e6f9c3ab6d920420804	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	Unknown	0.998458241858633
930386891f912558505ca4bc6fd56cd4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unknown	Unknown	0.987289428446244
3fa77d261975076ac4c413a52356efff	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unknown	0.99994397979049
b2ce78373efc44abcb82eb47a51d021a	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Unknown	Unknown	0.999997515459157
30dad532253747a1f3a68a3e154b9e41	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unknown	0.99810667131087
3ce2b200c93c3314253b26ac4d966869	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Arboricoccus	uncultured_bacterium	0.968187094474705
328265484cc22a3996a66d95f83cbe59	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Unknown	Unknown	0.999262849037171
24f15184943eb7bc5043092c9d7709bc	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	Unknown	0.999993166441006
457f9a4b32f899f7abb102e946782b72	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium	0.750736599598963
830152070125c2eaecc7dcf8eb4c510c	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Ovatusbacter	uncultured_Methylococcaceae	0.913438756373862
d94669670aa42d4c03498d2c894fc75e	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	Unknown	0.995030074862064
02aa11801f7b9a00b64e4703bfe733ff	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	metagenome	0.770789518627841
fe43be3b6d7f83f6a607a553ad907a80	Bacteria	Chloroflexi	AD3	AD3	AD3	AD3	uncultured_soil	0.999354827922757
14705fd2dee733f8cdf75120cf0fdb6b	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	Unknown	0.994928955567703
e6745cb309c406e309b80c1eee61a3a1	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Chloroflexi_bacterium	0.972610257205855
eaa17fa78f69fe63b491cee71b3fa205	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	metagenome	0.968340902138776
f7a8421c87c5d156397eb2f433024c6a	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	uncultured_Myxococcales	0.999944442684759
18b45ae96c52e7f79e67de185ef7da9d	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unknown	0.851144322243579
f249c87ae8198579db35033f81b8fa07	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Unknown	Unknown	0.999990764888397
be792c1d3ec09635ba758acb85728740	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown	0.99900925120624
2e8460b9825bafa6219d9c5cee8fce7d	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	uncultured	uncultured	Unknown	0.914310514995582
8481a575e779601654cf00dd802ac60e	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	uncultured_Clostridium	0.7341077753811
6f7dfa2df68be3c972db0413ab7592a0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Unknown	Unknown	0.999999996097514
dcf02ddc66d6792dcbe26d5bb748610a	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	uncultured_Acidimicrobiia	0.999866124770263
be349a8505f55d32c65f381c3b220c92	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	uncultured_bacterium	0.729162042792755
38070cd41a452641fb1b7cc6a8de54f4	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_9	uncultured_Clostridium	0.834442298444599
c8cab4400d4e2d6d16a9393f300a129d	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unknown	0.999999981999415
ba14d0c85d3a38baca6e55a11d19bb8c	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unknown	0.850160117705036
220cb39727b00378a3a047f17419a9e5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	uncultured	Unknown	0.918634058030384
452b9a6deb0c87b4435f0c9335a8aab8	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unknown	0.99854554881006
ac3ce503804b4605af5c02c9e12c68f2	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unknown	0.961489185757037
3c325ebc5978211dd083beaf16e0a4f6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unknown	Unknown	0.989555038741418
24662861819d10c09690a10cef6011c6	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unknown	0.998584257606082
ab7cb3ed97e9d543a939e51be1cf17ac	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_Nannocystineae	0.793334217692181
fa51e7363fbf70238b7922076238809d	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17	Unknown	0.999999846573301
dfc312058346b6c9196fafcfe782affa	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	Unknown	0.971879358520797
f30152a99653f532e1fbd27a2cc9b267	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_bacterium	0.995150812520534
8f6be3ca44fcef0c0cf2be22d4be5f2d	Bacteria	Myxococcota	bacteriap25	bacteriap25	bacteriap25	bacteriap25	unidentified	0.999998118155028
2cc178a71a7de02a83d8afe316c2cd33	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	Unknown	0.999536767831997
16d2ae35a509e97674f1b02312671f77	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium	0.87993824387679
a3d0d22288451f8c1a5421918e035614	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unknown	0.998765609568953
c83eefffa4abbc889e55e3012c1ad6c8	Bacteria	Proteobacteria	Alphaproteobacteria	Unknown	Unknown	Unknown	Unknown	0.999999949035658
c066be5e3b87900908449f5cddf3f8ea	Bacteria	Actinobacteriota	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica	Unknown	0.999999797378198
d31bb1945e69f502f6c11a4f6e1ddadf	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Unknown	Unknown	Unknown	0.998556257446931
295684aba6f4a4c15a06180363359f23	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Roseiarcus	Unknown	0.99961047280525
ba4d09aa905f15c3979a701eb25d0488	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unknown	Unknown	0.999996362560573
7843d60945b26cc2031c07f3fc527dbe	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome	0.949813252698547
2f80e961cf238fa758787e0243385fa2	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	uncultured_bacterium	0.992213077124164
c6032451bbef601b08c5ecd03d00fb2c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	SC-I-84	Unknown	0.999585281805989
95acd3e81611ccaf8a52e307b188c78e	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured_Sporichthya	0.942671184649796
c55bdcd27143203a665cd79f0b9ecbb1	Bacteria	Acidobacteriota	Subgroup_5	Subgroup_5	Subgroup_5	Subgroup_5	uncultured_Acidobacteria	0.947411281116083
bab822da83e3e1e1fc758e575925c789	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	uncultured_soil	0.86856398613138
0d2ee6bf49891d42373d94196120b1fa	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_soil	0.99998540756778
e83dfc2f42a548cba8a6ad0accb23873	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	Unknown	0.999893961797997
673f83faffabd0346e0a6cb66d774cac	Bacteria	Actinobacteriota	Thermoleophilia	uncultured	uncultured	uncultured	uncultured_bacterium	0.843071095468089
479240c9810a5cc631a60c5d7869a045	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	CCD24	CCD24	Unknown	0.999998525072744
9a635ec5abd6e147190f7e1569457eee	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	B1-7BS	B1-7BS	Unknown	0.791063234014647
e7271c16ac9fd438aa45b5d3aa2d2b1c	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unknown	0.99999994718965
dac7b01f6baa71e1eedf6fc8e5d4a735	Bacteria	Actinobacteriota	Thermoleophilia	uncultured	uncultured	uncultured	uncultured_bacterium	0.994996729686618
81a24d427244727d392db389d2405217	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	Unknown	0.999999755415755
