"ASVid","Kingdom","Phylum","Class","Order","Family","Genus","Species","Confidence","Category"
"4b9f37a7a122d6edf78a038805d04a79","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","Unknown",0.999999318001702,"NPK & PK"
"13047513ffcba2e7d2dff580c4651b1e","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","uncultured","uncultured","metagenome",0.979715566255606,"NPK & PK"
"edaf62e5662e018d38b529455dcaf95e","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Unknown",0.990872537681404,"NPK & PK"
"470bfd64e8efc91e0e55908ca8903b77","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unknown",0.999953986799098,"NPK & PK"
"4ee863e70a73d15a905071c67e51f017","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Unknown","Unknown",0.996765851775264,"NPK & PK"
"ab767b0ce528f724e268b8115c5d348d","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","uncultured_Nakamurellaceae",0.832072002753395,"NPK & PK"
"0672066437ea9560e424b5f0ac5d1874","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Unknown",0.999882689269586,"NPK & PK"
"3fd60d8894ac16505ad2827a77c1b3ba","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Unknown",0.996745233914471,"NPK & PK"
"656d75a1707a87c55d8e56b1e8ef8ca2","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","Unknown",0.998687915044421,"NPK & PK"
"29ef739f363b0eaefa9d175b06a07031","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Unknown","Unknown",0.999999989199579,"NPK & PK"
"23399b505c9cbd248ed6356ae4e6f6cd","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","Unknown",0.999934712028826,"NPK & PK"
"7d092e52ed3753cc7299c827bf6cdb99","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Unknown",0.975413037175725,"NPK & PK"
"4e42ceadb671452e4259d18e14dd23f0","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured_Acidimicrobiia",0.942326139392959,"NPK & PK"
"1892dd3e66968c0629237257595b48b4","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_Rubrobacterales",0.814995758473655,"NPK & PK"
"f242f1d13b375879abb78c361130e6c6","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_soil",0.924852379346217,"NPK & PK"
"9df9e3ff9d36ee6be67bad520893da37","Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Unknown","Unknown",0.999537317464837,"NPK & PK"
"9260172b75171cc8719a2ca4fb013fa9","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unknown",0.999893620940492,"NPK & PK"
"b6f1682b62a05db1bc3876fd82f9397d","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Unknown","Unknown",0.999983426934345,"NPK & PK"
"28735ae0f78fa46d0a68c7fea69c2590","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","Unknown",0.742923581930518,"NPK & PK"
"6522c30979b3772b796bb0fab7c31646","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_Gemmatimonas",0.935382564307455,"NPK & PK"
"76bd62092cdd5796ecb68f9918a824d2","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Unknown","Unknown",0.999874840585893,"NPK & PK"
"eb21dfae1944eec040666e07188d8ac5","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured_bacterium",0.703991658687447,"NPK & PK"
"33743cf6ca9d47867156338e178ffe71","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","metagenome",0.914352390968759,"NPK & PK"
"e5f00f8246c56ce7f548ce168e00b60e","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","Unknown",0.990016695405959,"NPK & PK"
"1d857661548ccd37391aaed93c45d7fe","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured_Chloroflexaceae",0.794932278907876,"NPK & PK"
"47241269e0a9a2471cf818d7d18ba849","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola","Unknown",0.999892959995438,"NPK & PK"
"cb7b8ea91c37690f8318bc614af08b0c","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unknown",0.999528332729693,"NPK & PK"
"a40cea409d19972130704dcd7a66774e","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","uncultured","uncultured_bacterium",0.874935407707968,"NPK & PK"
"e00fc2d906a165d4593bd7361684ef38","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","Microvirga_ossetica",0.72308350079369,"NPK & PK"
"c5a4bbfa5ca41666e435a61bac65c42d","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_Rubrobacteria",0.813439976111105,"NPK & PK"
"d7dcaa0091734328b6561c2c44d229e1","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leifsonia","Unknown",0.903402570435741,"NPK & PK"
"020a1b0ad0c23e426da39b0660247610","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","bacterium_Ellin6517",0.958839491296247,"NPK & PK"
"3dc446a7a43988eab3c85763812d3710","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Unknown",0.900848613312917,"NPK & PK"
"cc2209bbd85114970472af891a34ad31","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Humibacillus","Unknown",0.912876340938371,"NPK & PK"
"be170aedf0d2616359d36c597820297a","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Unknown",0.998678482659133,"NPK & PK"
"6acebaf409ad322c01a873677e032bce","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.999976152610572,"NPK & PK"
"25f49379848e485d3394564a0421306f","Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","Unknown",0.999999994710228,"NPK & PK"
"b62258a368d50ee308c1655f9dd1fa26","Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","metagenome",0.992141163777453,"NPK & PK"
"c48add73ce7320c1688faabb43a266f9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured","metagenome",0.910811455704355,"NPK & PK"
"11c5f2360787e72c43311496ffd0ca40","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","uncultured_bacterium",0.706207437499205,"NPK & PK"
"0277c08b54e13a47a651dbf937455d1d","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","Unknown",0.910812346992553,"NPK & PK"
"246164ca494aabfd5a6ac41cc49de141","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Unknown",0.999940749388645,"NPK & PK"
"5f8a8c26afb80ab16ac02bccddfd24b2","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Marmoricola_sp.",0.860862421779769,"NPK & PK"
"fc4fff2a16665efe51b2c022d429d447","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unknown",0.999346270449394,"NPK & PK"
"5f1488c3998771386bf4a2f9453c63b1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","metagenome",0.821159109157759,"NPK & PK"
"e4281a64f51a21525c0f245c4ea68328","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unknown",0.999954323985705,"NPK & PK"
"a0b32d9b2e015a42c5bed52ce4cfef96","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncultured","uncultured","Unknown",0.993926744371395,"NPK & PK"
"018824556912ba1f370eb83bfb63d63d","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_Gemmatimonadaceae",0.98520034781808,"NPK & PK"
"af4efba23b1254b8b61cfa15904c459b","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","Unknown",0.999993547479266,"NPK & PK"
"1f304c271ecea1c7bcd3e33c79a13336","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Unknown","Unknown",0.903473252933564,"NPK & PK"
"b1b88c7b7831dbba3daa8794b03eccb9","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unknown",0.999965157065077,"NPK & PK"
"1553972d23d59d19372f8ed9684f7845","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unknown",0.984521543426345,"NPK & PK"
"34f1ddf9ace0ccc7171ba65e3934c120","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","uncultured","uncultured","Unknown",0.999980369591592,"NPK & PK"
"fa193be3e4a06c77a9ff04d6c88f5498","Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured_actinobacterium",0.846210569136201,"NPK & PK"
"b8e97d39b09d6912ab451bf90a332a31","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","Unknown",0.902197208192034,"NPK & PK"
"3130a502344040aa00041d623a0374bb","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Unknown",0.999965524126337,"NPK & PK"
"69bc216d651d6fe65a6e1313e6f4a2ad","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Unknown",0.878952793276995,"NPK & PK"
"6ccf596744980fc3667881c65df9bc80","Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","uncultured_bacterium",0.835388744040828,"NPK & PK"
"7fca04e2cf40abf70da34b30fa13795f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","Unknown",0.999962265917075,"NPK & PK"
"2a21358a40ae8bea818e36d114007dc6","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","uncultured","uncultured_soil",0.886343728792358,"NPK & PK"
"769817e1ff5dc37852e7a5965b443e33","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","Microvirga_ossetica",0.710917427082091,"NPK & PK"
"d90e413f7258e73ac127356dcbf04de7","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","Unknown",0.995353282363885,"NPK & PK"
"efc2fd8e2905491fb6848e82f9084b3c","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured","Unknown",0.993719921024081,"NPK & PK"
"1ef3d671437a1811fa8328b1960afdd1","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Humibacillus","Unknown",0.911821134415894,"NPK & PK"
"f4df001db443ff0da78191acff78bf8c","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Unknown",0.997438521671295,"NPK & PK"
"62fa45a0ca145b803aa116828c32080e","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unknown",0.994199488601722,"NPK & PK"
"f5d9f6cc8c30808a1f57c5046aa50dab","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","Unknown",0.874985131024096,"NPK & PK"
"e5d1a3cc2a7f65f494d80265dd47ad6f","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_Gemmatimonadaceae",0.993422552063531,"NPK & PK"
"7f05d5e79d55d7cd927d9ac406093e3f","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Marmoricola_sp.",0.981412660045269,"NPK & PK"
"0c6f69112180eb7a951aa3f0e1b35681","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","Acidipila","uncultured_eubacterium",0.938649500147788,"NPK & PK"
"4a9ba2e5d51aab666452444f76f69d50","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured_bacterium",0.737763799187657,"NPK & PK"
"b101dc373edb212acf83a1ee8a86a4cc","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","Unknown",0.981903141207875,"NPK & PK"
"c4f9549d6be812dc21bcbe7f2856155c","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Unknown","Unknown","Unknown",0.99999995574134,"NPK & PK"
"e58d9f60d57474469300cc46fa4b39bd","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Unknown",0.995871236751797,"NPK & PK"
"2749880861d7b4e2401f6de5282fdf6d","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Unknown","Unknown",0.999982642366053,"NPK & PK"
"668cb0ca3ae8e460f7b3fc3ce13c9fc0","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","Unknown",0.999993224131881,"NPK & PK"
"13a2a2313ec0a7445981489ae8999f56","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","Unknown",0.999882667623158,"NPK & PK"
"4008565c84db9b6a43c29d1a006b4151","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256","Unknown",0.901122596284043,"NPK & PK"
"61d6fbcb0c3178b402fc4aca62988d52","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unknown","Unknown",0.999999995151877,"NPK & PK"
"d79fcc785a2473c2b41ca3bf3b58b01b","Bacteria","Acidobacteriota","Acidobacteriae","Elev-16S-1166","Elev-16S-1166","Elev-16S-1166","Unknown",0.739862868253379,"NPK & PK"
"693dad6877e9e62c72296194d0cd5ff2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","Unknown",0.994149006110094,"NPK & PK"
"96ddc1da9d10466342f90606e42d7e48","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Unknown",0.99571418590677,"NPK & PK"
"bdceb709aa91759fb9da148979e9f952","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unknown",0.999952491554392,"NPK & PK"
"2071417ddcf788ad2f59b448e4ba137b","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","Unknown",0.998455988327412,"NPK & PK"
"5b564755898d03bc2c856466d320973a","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","uncultured_Acidobacterium",0.78760717837756,"NPK & PK"
"49f4b0b02d69b9e5e9fd68a393c498fc","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus_Alysiosphaera","metagenome",0.990049116163622,"NPK & PK"
"68e3e36167adbdf829cf4bca23870087","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","metagenome",0.807712545081084,"NPK & PK"
"7a46cf0590dae1bdf052cc84b10ab8af","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","Unknown",0.70021503842745,"NPK & PK"
"a4c9b8e6cc226e5145597799b0bc0108","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","Unknown",0.999997259776002,"NPK & PK"
"73a295d590f0ac5ec3d9a52506535dee","Bacteria","Chloroflexi","Ktedonobacteria","C0119","C0119","C0119","uncultured_Chloroflexi",0.937062129833865,"NPK & PK"
"78c3fe4fa2752bff77ff3719b2dc4590","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unknown",0.984553057890046,"NPK & PK"
"a8e354f4638981e0c7ab7a6d332f282c","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Williamsia","Williamsia_faeni",0.993947893071059,"NPK & PK"
"67c9eca52c95755dd89b57dbb1c10be6","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unknown","Unknown",0.999991639907333,"NPK & PK"
"515bc84c3751ba417c4560c4b138eca0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Nordella","Unknown",0.999991701415443,"NPK & PK"
"c6a8b873ab0683b12337662cad77eeae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unknown",0.998418012383075,"NPK & PK"
"563a7437c7eabea61667ffd77a5e94e4","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","Unknown",0.999989852392249,"NPK & PK"
"82c511f17486131a3f9ef8c13e64fbfd","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256","Unknown",0.978270388889297,"NPK & PK"
"210f736513877cd7277f151e778da8d4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","uncultured","Sphingosinicella_sp.",0.725103680500362,"NPK & PK"
"42d149affff3f5c7e6f526c0ccbed2f4","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_Gemmatimonadetes",0.973102640747142,"NPK & PK"
"e1185010c8591c5f5a70dcf6b5f87771","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unknown",0.999282550689861,"NPK & PK"
"d8bfd1e7559f8c2ee889c883a6a6d837","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unknown",0.993431381580129,"NPK & PK"
"578de4c2c4d008d5bdaabe0fce905c1b","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Unknown","Unknown",0.999966314457947,"NPK & PK"
"cc67352e059672b40dc0780fc3b244aa","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","Unknown",0.99999440844618,"NPK & PK"
"49f41a58353e901c87ede031bd8ad051","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","Unknown",0.99999999582508,"NPK & PK"
"3832ade14fd5790329872049d135eb84","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","Unknown",0.999998654621813,"NPK & PK"
"b4f1ad0d145bd34d192a13a6c548417d","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_Gaiella",0.9258800854434,"NPK & PK"
"9900edd0a99e3a58a6fa5d60b8e66f4a","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_Prosthecobacter",0.889318370102884,"NPK & PK"
"dc6d77959fb4b14195932448d26070c2","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonadaceae","uncultured_bacterium",0.88594006812639,"NPK & PK"
"a3dd47730271e71ea2761d5ba645f0b0","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Unknown",0.999999525605994,"NPK & PK"
"d8cf093b8a30747db15b8b16741e3c18","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055","uncultured_proteobacterium",0.747203279584002,"NPK & PK"
"cf52668849bd35d70e32ebc02fc957a5","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","Unknown",0.991230379608629,"NPK & PK"
"eceffa2d964f1f3369af8226a9647150","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.999994871029759,"NPK & PK"
"381a6b6a39b2a23dd9b85869d0c3f2c8","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","Unknown",0.999989246685709,"NPK & PK"
"06ac4b9d5d887495bb35fd47bdc954db","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","Unknown",0.999962501413828,"NPK & PK"
