structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0,514	0,817	-31,598		115,781	C10H10O4	[M - H]-	C10H9O4-	KSEBMYQBYZTDHS	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)	Ferulic Acid	COC1=C(C=CC(=C1)C=CC(=O)O)O	1,380	16109944;10262057;90887593;153709649;131871184;1548883;11310152;45039253;709;445858;117064991;54691413;54710368;54730542;71311006;57369490	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0000954 HMDB0240705 HMDB0303721);MiMeDB:(MMDBc0000174);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(445858 709 23669636);SUPERNATURAL:(SN0193972 SN0193973);HSDB:(1135-24-6);MESH:(445858 1548883);FooDB:(FDB012801 FDB012802 FDB019993 FDB021752 FDB030860);PUBCHEM:(16109944 10262057 90887593 153709649 131871184 1548883 11310152 45039253 709 445858 117064991 54691413 54710368 54730542 71311006 57369490);GNPS:(CCMSLIB00003137199 CCMSLIB00003136569);COCONUT:(CNP0304940);NORMAN:(NS00006133 NS00068201);METACYC:(BUTANOL CPD-87 CPD-9731 D-ALLOSE-6-PHOSPHATE FERULIC-ACID);PLANTCYC:(FERULIC-ACID);CHEBI:(193350 29749 76117 17620 114954);KEGG:(C01494);DSSTox:(DTXSID00746436 DTXSID301034732 DTXSID5040673 DTXSID601034731 DTXSID70892035 DTXSID80894080);LOTUS:(Q27145764 Q51617501 Q417362);YMDB:(YMDB01325);PUBCHEMANNOTATIONDRUG;PUBCHEMANNOTATIONFOOD;PUBMED;KNAPSACK:(KSEBMYQBYZTDHS-UHFFFAOYSA-N)	139577465726	193,050	449	7,490	650279763722216085	650277892991075618	455	
1	1	0,048	0,048	-329,033		65,843	C11H19NO2	[M - H]-	C11H18NO2-	JIAAQKAOFZRDCM	InChI=1S/C11H19NO2/c1-8(13)6-10-4-5-11(12(10)3)7-9(2)14/h10-11H,4-7H2,1-3H3	1-[1-methyl-5-(2-oxopropyl)pyrrolidin-2-yl]propan-2-one	CC(=O)CC1CCC(N1C)CC(=O)C	0,200	77141879;66559743	COCONUT:(CNP0334379);SUPERNATURAL:(SN0166038);PUBCHEM:(77141879 66559743);LOTUS:(Q105128861)	271581186	196,134	450	7,492	650279760618430836	650277893829936518	475	
1	2	0,286	0,305	-97,526		56,990	C15H12O5	[M - H]-	C15H11O5-	VRTGGIJPIYOHGT	InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)15-14(19)13(18)11-6-5-10(17)7-12(11)20-15/h1-7,14-17,19H	Garbanzol	C1=CC(=CC=C1C2C(C(=O)C3=C(O2)C=C(C=C3)O)O)O	1,600	162877832;45360091;442410;3512634	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0037254 HMDB0303585);BloodExposome:(442410);SUPERNATURAL:(SN0398349);FooDB:(FDB016265);PUBCHEM:(162877832 45360091 442410 3512634);COCONUT:(CNP0143264);CHEBI:(27587 174578);KEGG:(C09751);DSSTox:(DTXSID40331820);LOTUS:(Q5522008 Q105291948);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(VRTGGIJPIYOHGT-UHFFFAOYSA-N)	138301931898	271,061	451	7,512	650279768096875790	650277915837452057	972	
1	1	0,026	0,026	-254,611		53,809	C17H32N2O5	[M - H]-	C17H31N2O5-	DNTBKSYWTLTKFS	InChI=1S/C17H32N2O5/c1-10(2)9-12(18-16(22)24-17(5,6)7)14(20)19-13(11(3)4)15(21)23-8/h10-13H,9H2,1-8H3,(H,18,22)(H,19,20)		CC(C)CC(C(=O)NC(C(C)C)C(=O)OC)NC(=O)OC(C)(C)C	2,871	13857755;13857756;45490422	COCONUT:(CNP0443114);PUBCHEM:(13857755 13857756 45490422)	2097154	343,224	453	7,542	650279769325807130	650277962494892674	1553	
1	1	0,027	0,027	-178,526		152,745	C12H20N2O4	[M - H]-	C12H19N2O4-	KCHBZKXCYRHBDY	InChI=1S/C12H20N2O4/c13-3-1-5-15-7-9-17-11-12-18-10-8-16-6-2-4-14/h1-2,5-12H2	4,7,10,13-Tetraoxahexadecanedinitrile	C(COCCOCCOCCOCCC#N)C#N	-1,000	93786	NORMAN:(NS00033778);PUBCHEM:(93786);DSSTox:(DTXSID60206440)	137439215618	255,135	453	7,557	650279769585854036	650277910674263399	886	
1	2	0,032	0,032	-408,585		50,892	C12H18N6O6	[M - H]-	C12H17N6O6-	VHBRRLUALJSGED	InChI=1S/C12H18N6O6/c1-13-10(19)22-4-7-16-8(5-23-11(20)14-2)18-9(17-7)6-24-12(21)15-3/h4-6H2,1-3H3,(H,13,19)(H,14,20)(H,15,21)	s-Triazine-2,4,6-trimethanol, tris(methylcarbamate) ester	CNC(=O)OCC1=NC(=NC(=N1)COC(=O)NC)COC(=O)NC	-1,400	3062059	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(3062059);DSSTox:(DTXSID80230146)	137506062338	341,124	454	7,573	650279778024794048	650277959227529699	1522	
1	4	0,011	0,014	-142,154		74,383	C16H22O7	[M - H]-	C16H21O7-	PYTKUZJMLSAAIK	InChI=1S/C16H22O7/c1-2-11(8-6-4-3-5-7-9-17)22-16-15(21)14(20)13(19)12(10-18)23-16/h2,11-21H,1,5,7,9-10H2	2-[(10-hydroxydec-1-en-4,6-diyn-3-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol	C=CC(C#CC#CCCCO)OC1C(C(C(C(O1)CO)O)O)O	-0,600	102516410;162874888;162874889	COCONUT:(CNP0139902);SUPERNATURAL:(SN0298760);PUBCHEM:(102516410 162874888 162874889)	3145730	325,129	455	7,587	650279813563135214	650277951237380016	1412	
1	1	0,320	0,566	-7,537		58,819	C10H8O4	[M - H]-	C10H7O4-	RODXRVNMMDRFIK	InChI=1S/C10H8O4/c1-13-9-4-6-2-3-10(12)14-8(6)5-7(9)11/h2-5,11H,1H3	Buxuletin	COC1=C(C=C2C(=C1)C=CC(=O)O2)O	1,500	5280460;90972240;139025753;91140160;91440104	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0034344);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(5280460);SUPERNATURAL:(SN0330705);MESH:(5280460);FooDB:(FDB012705);PUBCHEM:(5280460 90972240 139025753 91140160 91440104);GNPS:(CCMSLIB00000080100);COCONUT:(CNP0184442);NORMAN:(NS00007731);METACYC:(SCOPOLETIN);PLANTCYC:(SCOPOLETIN);CHEBI:(17488);KEGG:(C01752);DSSTox:(DTXSID0075368);LOTUS:(Q2472366);PUBCHEMANNOTATIONDRUG;PUBMED;KNAPSACK:(RODXRVNMMDRFIK-UHFFFAOYSA-N)	138369440126	191,034	456	7,592	650279811168187292	650277892869440782	450	
1	1	0,071	0,071	-232,395		111,893	C14H20N4O3	[M - H]-	C14H19N4O3-	AVEXAMDLNSEFNE	InChI=1S/C14H20N4O3/c19-12-9-16-3-1-15-2-4-17(10-13-20)6-8-18(7-5-16)11-14-21/h9-11,15H,1-8H2		C1CN(CCN(CCN(CCN1)C=C=O)C=C=O)C=C=O	0,700	134533058	PUBCHEM:(134533058)	2	291,145	456	7,596	650279820034948110	650277924272197974	1085	
1	1	0,060	0,100	-64,611		111,353	C16H12O5	[M - H]-	C16H11O5-	JPMYFOBNRRGFNO	InChI=1S/C16H12O5/c1-20-11-6-12(18)16-13(19)8-14(21-15(16)7-11)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3	Genkwanin	COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O	2,645	5281617;164575970	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0252684);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(5281617);LIPIDMAPS:(LMPK12111018);SUPERNATURAL:(SN0171771);MESH:(5281617);FooDB:(FDB006932);PUBCHEM:(5281617 164575970);GNPS:(CCMSLIB00003139004 CCMSLIB00003136090);COCONUT:(CNP0145919);NORMAN:(NS00083543);METACYC:(CPD-15486);PLANTCYC:(CPD-15486);CHEBI:(192700 75718);KEGG:(C10046);DSSTox:(DTXSID80195908);LOTUS:(Q3050376);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(JPMYFOBNRRGFNO-UHFFFAOYSA-N)	140516923774	283,062	456	7,597	650279813890291556	650277921122275481	1048	
1	1	0,255	0,492	-36,346		60,436	C21H20O11	[M - H]-	C21H19O11-	QPHXPNUXTNHJOF	InChI=1S/C21H20O11/c1-7-15(25)17(27)19(29)21(30-7)31-9-5-12(24)14-13(6-9)32-20(18(28)16(14)26)8-2-3-10(22)11(23)4-8/h2-7,15,17,19,21-25,27-29H,1H3	Vincetoxicoside B	CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC(=C(C=C4)O)O)O)O)O)O	0,900	67348439;5315220;154497334;22524613;14130919;162970537;162970538;162970539;5748601;72193658;72193676;44259226	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0242084);HMDB:(HMDB0257019);BloodExposome:(5748601 67348439);CHEBI:(75888 76057 75877);LIPIDMAPS:(LMPK12112180);SUPERNATURAL:(SN0311566);MESH:(5748601);PUBCHEM:(67348439 5315220 154497334 22524613 14130919 162970537 162970538 162970539 5748601 72193658 72193676 44259226);DSSTox:(DTXSID00944612);LOTUS:(Q27145625 Q115785048 Q27145708 Q105225397);PUBMED:(null);KNAPSACK:(QPHXPNUXTNHJOF-UHFFFAOYSA-N)	139878989950	447,093	456	7,599	650279816624978471	650277984527573159	1862	
1	1	0,090	0,090	-192,651		54,122	C17H32N2O5	[M - H]-	C17H31N2O5-	CIBJQAVHRGSUQL	InChI=1S/C17H32N2O5/c1-12(2)11-13(19-16(23)24-17(3,4)5)15(22)18-10-8-6-7-9-14(20)21/h12-13H,6-11H2,1-5H3,(H,18,22)(H,19,23)(H,20,21)	6-[[4-Methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]hexanoic acid	CC(C)CC(C(=O)NCCCCCC(=O)O)NC(=O)OC(C)(C)C	2,600	3318279	PUBCHEM:(3318279)	2	343,225	456	7,600	650279814410385612	650277962536835719	1554	
1	1	0,044	0,044	-66,379		22,258	C5H8NO4P	[M - H]-	C5H7NO4P-	YXVXSWPXGZKBMU	InChI=1S/C5H8NO4P/c1-5(6-2)3-10-4-11(7,8)9/h1,3-4H2,(H2,7,8,9)	2-Isocyanoprop-2-enoxymethylphosphonic acid	C=C(COCP(=O)(O)O)[N+]#[C-]	-1,500	21301255	PUBCHEM:(21301255)	2	176,011	456	7,601	650279815731591566	650277889245561711	365	
1	3	0,072	0,072	-293,280		71,298	C18H26N6O2	[M - H]-	C18H25N6O2-	ATNZXIACLONSSN	InChI=1S/C18H26N6O2/c1-11-9-23(15-5-7-19-17(21-15)13(3)25)10-12(2)24(11)16-6-8-20-18(22-16)14(4)26/h5-8,11-14,25-26H,9-10H2,1-4H3	(1S)-1-[4-[(3R)-4-[2-[(1R)-1-hydroxyethyl]pyrimidin-4-yl]-3,5-dimethylpiperazin-1-yl]pyrimidin-2-yl]ethanol	CC1CN(CC(N1C2=NC(=NC=C2)C(C)O)C)C3=NC(=NC=C3)C(C)O	0,800	9841731;9924967;9946876;9950681;9968745;69906246;70033791;59899514;44283102;44283319	PUBCHEMANNOTATIONBIO:(null);BloodExposome:(9950681);MESH:(9841731);PUBCHEM:(9841731 9924967 9946876 9950681 9968745 69906246 70033791 59899514 44283102 44283319);PUBMED:(null)	20971590	357,203	457	7,609	650279814322305178	650277967351897124	1635	
1	1	0,098	0,098	-218,817		42,693	C11H21NO2	[M - H]-	C11H20NO2-	YHARXZQFMJHMJT	InChI=1S/C11H21NO2/c1-2-8-13-11(3-1)9-14-10-4-6-12-7-5-10/h10-12H,1-9H2	4-(Oxan-2-ylmethoxy)piperidine	C1CCOC(C1)COC2CCNCC2	1,000	28364545;28364549;24711490	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(28364545 28364549 24711490)	67108866	198,149	457	7,614	650279811495343103	650277894790432259	501	
1	1	0,019	0,019	-93,703		31,580	C7H12O3	[M - H]-	C7H11O3-	GFDLMAQAFYECMB	InChI=1S/C7H12O3/c1-7(9)6-10-5-3-2-4-8/h7-9H,4-6H2,1H3	4-(2-Hydroxypropoxy)but-2-yn-1-ol	CC(COCC#CCO)O	-0,800	51418891;51418997;102654	NORMAN:(NS00045843);PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(51418891 51418997 102654);DSSTox:(DTXSID90862710)	137506324482	143,072	457	7,620	650279814506854650	650277879921622944	168	
1	3	0,048	0,048	-378,251		73,745	C17H18O9	[M - H]-	C17H17O9-	XRLPSAYLYDMYGX	InChI=1S/C17H18O9/c18-7-12-14(21)15(22)16(23)17(26-12)25-11-6-10-9(3-4-24-10)5-8(11)1-2-13(19)20/h1-6,12,14-18,21-23H,7H2,(H,19,20)	Psoralenoside	C1=COC2=CC(=C(C=C21)C=CC(=O)O)OC3C(C(C(C(O3)CO)O)O)O	0,100	154831577;58900886;38357633;162913684;162913685;162913686;131750885;11508879;72988816	PUBCHEMANNOTATIONBIO;COCONUT:(CNP0182729);HMDB:(HMDB0029601 HMDB0256901);BloodExposome:(11508879);CHEBI:(175691);SUPERNATURAL:(SN0438082);MESH:(11508879);PUBCHEM:(154831577 58900886 38357633 162913684 162913685 162913686 131750885 11508879 72988816);LOTUS:(Q105340561 Q105340557 Q105340560);PUBCHEMANNOTATIONDRUG;PUBMED;KNAPSACK:(XRLPSAYLYDMYGX-UHFFFAOYSA-N)	326107262	365,090	458	7,627	650279817149266673	650277968572439723	1662	
1	1	-Infinity	-Infinity	-304,598		75,811	C8H15N4O2	[M - H]-	C8H14N4O2-	XJLAYEFRZHUAIQ	InChI=1S/C8H15N4O2/c1-8(2,3)14-7(13)12(4)6-5-10-11-9/h4-6H2,1-3H3		CC(C)(C)OC(=O)N([CH2])CCN=[N+]=[N-]	2,000	101900641	PUBCHEM:(101900641)	2	198,113	460	7,671	650279810992026434	650277894589105632	494	
1	2	0,088	0,088	-144,739		90,397	C12H20O6	[M - H]-	C12H19O6-	YZWRNSARCRTXDS	InChI=1S/C12H20O6/c1-4-10(13)16-7-9(18-12(15)6-3)8-17-11(14)5-2/h9H,4-8H2,1-3H3	1,3-bis(propanoyloxy)propan-2-yl propanoate	CCC(=O)OCC(COC(=O)CC)OC(=O)CC	1,594	8763	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0032857);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(8763);SUPERNATURAL:(SN0464728);MESH:(8763);FooDB:(FDB010834);PUBCHEM:(8763);COCONUT:(CNP0415726);NORMAN:(NS00021008);METACYC:(CPD-15547 CPD-21487);CHEBI:(88153);DSSTox:(DTXSID8051702);LOTUS:(Q27160090);PUBCHEMANNOTATIONDRUG;PUBCHEMANNOTATIONFOOD;PUBMED	138503522414	259,119	462	7,703	650279819523242973	650277912209378798	913	
1	1	0,052	0,113	-114,660		126,340	C10H16O3	[M - H]-	C10H15O3-	HQOOQTRMQYVQDW	InChI=1S/C10H16O3/c1-7(4-5-9(3)11)6-8(2)10(12)13/h4,6,9,11H,5H2,1-3H3,(H,12,13)		CC(CC=C(C)C=C(C)C(=O)O)O	1,814		LIPIDMAPS:(LMFA01031266 LMFA01031267)	2147483648	183,102	463	7,711	650279816377514470	650277890398995431	389	
1	1	0,284	0,284	-163,355		132,296	C10H19NO3	[M - H]-	C10H18NO3-	OUGZJFOMQFQKAD	InChI=1S/C10H19NO3/c1-2-8(12)6-4-3-5-7-9(11)10(13)14/h9H,2-7,11H2,1H3,(H,13,14)	2-Amino-8-oxo-decanoic acid	CCC(=O)CCCCCC(C(=O)O)N	0,962	91820288;54169895;11708501	METACYC:(CPD-17966);PUBCHEM:(91820288 54169895 11708501);DSSTox:(DTXSID00470941);PUBMED	137438955586	200,128	463	7,712	650279815387658608	650277895306331716	518	
1	1	0,026	0,026	-151,259		34,021	C9H16O	[M - H]-	C9H15O-	FOGJPHRWJKZCAO	InChI=1S/C9H16O/c1-4-5-8(2)6-9(3)7-10/h5-6,10H,4,7H2,1-3H3	2,4-dimethylhepta-2,4-dien-1-ol	CCC=C(C)C=C(C)CO	2,700	53809769;44256514	COCONUT:(CNP0110428);LIPIDMAPS:(LMFA05000118);SUPERNATURAL:(SN0091092);PUBCHEM:(53809769 44256514);DSSTox:(DTXSID50706828)	139589582850	139,113	463	7,712	650279811373708263	650277879099539270	150	
1	1	0,736	0,736	-68,507		56,894	C12H22O6	[M - H]-	C12H21O6-	BQRISQXLSXCXSC	InChI=1S/C12H22O6/c13-8-10(14)9-18-12(17)7-5-3-1-2-4-6-11(15)16/h10,13-14H,1-9H2,(H,15,16)	9-(2,3-dihydroxypropoxy)-9-oxononanoic acid	C(CCCC(=O)O)CCCC(=O)OCC(CO)O	1,124	51694371;51694373;75696801;45783154	COCONUT:(CNP0245107);CHEBI:(177497);SUPERNATURAL:(SN0032841);PUBCHEM:(51694371 51694373 75696801 45783154);DSSTox:(DTXSID501335902)	137442099234	261,134	463	7,713	650279816708864604	650277912469425676	919	
1	1	0,003	0,003	-188,791		99,304	C7H17N3O5	[M - H]-	C7H16N3O5-	RRYXAZUEMLYVEE	InChI=1S/C7H17N3O5/c8-7(9)10-1-3(12)5(14)6(15)4(13)2-11/h3-6,11-15H,1-2H2,(H4,8,9,10)	2-(2,3,4,5,6-Pentahydroxyhexyl)guanidine	C(C(C(C(C(CO)O)O)O)O)N=C(N)N	-4,500	153764078	PUBCHEM:(153764078)	2	222,111	463	7,714	650279818210425745	650277900788287748	659	
1	2	0,021	0,020	-352,626		115,288	C12H18N6O5	[M - H]-	C12H17N6O5-	AYBKPDHHVADEDA	InChI=1S/C12H18N6O5/c13-3-10(20)17-7(1-6-4-15-5-16-6)11(21)18-8(12(22)23)2-9(14)19/h4-5,7-8H,1-3,13H2,(H2,14,19)(H,15,16)(H,17,20)(H,18,21)(H,22,23)	4-amino-2-[[2-[(2-aminoacetyl)amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-4-oxobutanoic acid	C1=C(NC=N1)CC(C(=O)NC(CC(=O)N)C(=O)O)NC(=O)CN	-5,700	145455626;18221025	CHEBI:(163714);PUBCHEM:(145455626 18221025)	34	325,129	463	7,723	650279842122155767	650277951342237626	1414	
1	2	0,009	0,026	-181,727		84,583	C9H10N4O3	[M - H]-	C9H9N4O3-	YCKJODMHLSDNLQ	InChI=1S/C9H10N4O3/c1-11-5(14)4-10-6-7(11)12(2)9(16)13(3)8(6)15/h4H,1-3H3	1,3,8-trimethyl-1,2,3,4,7,8-hexahydropteridine-2,4,7-trione	CN1C(=O)C=NC2=C1N(C(=O)N(C2=O)C)C	-1,200	12495581	COCONUT:(CNP0115547);SUPERNATURAL:(SN0446552);PUBCHEM:(12495581)	3145730	221,066	463	7,724	650279839702041944	650277900343691479	650	
1	1	0,054	0,054	-90,990		12,736	C6H10O5	[M - H]-	C6H9O5-	ZHMWOVGZCINIHW	InChI=1S/C6H10O5/c7-1-2(8)4(10)6-5(11-6)3(1)9/h1-10H	7-oxabicyclo[4.1.0]heptane-2,3,4,5-tetrol	C1(C(C(C2C(C1O)O2)O)O)O	-2,700	124540527;124918333;124918334;9989541;134714749;156598967;10080680;25203880;10351980;130918125;71774541;11062696;11182781;10997359;2859;119054;25797774;117673617;133673399;11829747;11958365;44119682;138107828;143582001	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0247281);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(119054 9989541 2859);SUPERNATURAL:(SN0470522);MESH:(2859 119054);FooDB:(FDB098382);PUBCHEM:(124540527 124918333 124918334 9989541 134714749 156598967 10080680 25203880 10351980 130918125 71774541 11062696 11182781 10997359 2859 119054 25797774 117673617 133673399 11829747 11958365 44119682 138107828 143582001);COCONUT:(CNP0356782);METACYC:(CPD0-1305 CPD-12924);CHEBI:(67233 177932 67235 67234);DSSTox:(DTXSID1044069 DTXSID501046066 DTXSID501309856);PUBCHEMANNOTATIONDRUG;PUBMED	138100607086	161,046	464	7,726	650279837911073398	650277884879290757	265	
1	2	0,060	0,142	-163,941		53,912	C11H18O5	[M - H]-	C11H17O5-	SPTZQYLKDFWPGO	InChI=1S/C11H18O5/c1-7(12)5-3-4-6-9(11(15)16)8(2)10(13)14/h7,9,12H,2-6H2,1H3,(H,13,14)(H,15,16)	9-Hydroxyhexylitaconic Acid	CC(CCCCC(C(=C)C(=O)O)C(=O)O)O	1,200	11253216;26088022;26088016;26088018;26088020	COCONUT:(CNP0197093);MiMeDB:(MMDBc0009990);SUPERNATURAL:(SN0352073);PUBCHEM:(11253216 26088022 26088016 26088018 26088020);LOTUS:(Q105257589 Q77490596)	1345323010	229,108	465	7,742	650279839798511043	650277902826719747	712	
1	1	0,034	0,034	-440,460		151,758	C17H26N4O5	[M - H]-	C17H25N4O5-	YJTUIVMGRIFXTD	InChI=1S/C17H26N4O5/c1-17(2,3)26-16(23)19-11-5-4-6-14(18)15(22)20-12-7-9-13(10-8-12)21(24)25/h7-10,14H,4-6,11,18H2,1-3H3,(H,19,23)(H,20,22)	[(2S)-6-[(2-methylpropan-2-yl)oxycarbonylamino]-1-(4-nitroanilino)-1-oxohexan-2-yl]azanium	CC(C)(C)OC(=O)NCCCCC(C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])N	1,800	7408423;7408424;74765203;56845610	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(7408423 7408424 74765203 56845610);DSSTox:(DTXSID00428609)	137506062338	365,182	465	7,756	650279840826115642	650277968736017594	1665	
1	2	0,019	0,052	-354,891		82,687	C23H27N9O6	[M - H]-	C23H26N9O6-	CGUIHQSGDZKQFQ	InChI=1S/C23H27N9O6/c1-11(20(35)29-15(22(37)38)7-8-16(33)34)27-21(36)12-3-5-14(6-4-12)32(2)10-13-9-26-19-17(28-13)18(24)30-23(25)31-19/h3-6,9,11,15H,7-8,10H2,1-2H3,(H,27,36)(H,29,35)(H,33,34)(H,37,38)(H4,24,25,26,30,31)	Unk-N(Me)4Abz-DL-Ala-DL-Glu-OH	CC(C(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C1=CC=C(C=C1)N(C)CC2=CN=C3C(=N2)C(=NC(=N3)N)N	-0,492	6916744;5746104;78400774	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(6916744 5746104 78400774);DSSTox:(DTXSID40218501);PUBMED	137506062402	524,203	466	7,764	650279843225257979	650277991993434806	1934	
1	1	0,192	0,192	-277,838		91,726	C22H28O10	[M - H]-	C22H27O10-	DDEQISZAMYYNGL	InChI=1S/C22H28O10/c1-29-16-9-12(7-14(25)21(16)30-2)4-3-11-5-6-13(24)15(8-11)31-22-20(28)19(27)18(26)17(10-23)32-22/h5-9,17-20,22-28H,3-4,10H2,1-2H3	3,4,5-Trimethoxy-3',4'-Dithoxybibenzyl 3'-O-Glucoside	COC1=CC(=CC(=C1OC)O)CCC2=CC(=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O	1,316	162929352;162929353;162929354	COCONUT:(CNP0199185);SUPERNATURAL:(SN0062649);PUBCHEM:(162929352 162929353 162929354);LOTUS:(Q104976288);KNAPSACK:(DDEQISZAMYYNGL-UHFFFAOYSA-N)	271581202	451,161	466	7,773	650279845033003156	650277984741482688	1867	
1	2	0,051	0,051	-376,259		102,794	C16H23N5O3	[M - H]-	C16H22N5O3-	LVKBNJHSDIUEON	InChI=1S/C16H23N5O3/c1-2-18-15(17-1)9-19-16(11-23-12-16)8-13-7-14(24-20-13)10-21-3-5-22-6-4-21/h1-2,7,19H,3-6,8-12H2,(H,17,18)	N-[(1H-imidazol-2-yl)methyl]-3-({5-[(morpholin-4-yl)methyl]-1,2-oxazol-3-yl}methyl)oxetan-3-amine	C1COCCN1CC2=CC(=NO2)CC3(COC3)NCC4=NC=CN4	-1,100	56775793	COCONUT:(CNP0004331);SUPERNATURAL:(SN0216446);PUBCHEM:(56775793)	3145730	332,171	467	7,788	650279841887274656	650277957595945273	1489	
1	2	0,093	0,093	-169,417		135,353	C9H14N6O3	[M - H]-	C9H13N6O3-	OLUJNDCTEJQANZ	InChI=1S/C9H14N6O3/c1-13-6-5(7(17)14(2)9(13)18)15(3-4-16)8(11-6)12-10/h16H,3-4,10H2,1-2H3,(H,11,12)	8-Hydrazino-7-(2-hydroxyethyl)-1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione	CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)NN)CCO	-1,600	620229	SUPERNATURAL:(SN0269008);PUBCHEM:(620229)	1048578	253,106	469	7,823	650279841987937993	650277909877345559	870	
1	1	0,414	0,404	-55,968		112,627	C15H12O5	[M - H]-	C15H11O5-	VRTGGIJPIYOHGT	InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)15-14(19)13(18)11-6-5-10(17)7-12(11)20-15/h1-7,14-17,19H	Garbanzol	C1=CC(=CC=C1C2C(C(=O)C3=C(O2)C=C(C=C3)O)O)O	1,600	162877832;45360091;442410;3512634	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0037254 HMDB0303585);BloodExposome:(442410);SUPERNATURAL:(SN0398349);FooDB:(FDB016265);PUBCHEM:(162877832 45360091 442410 3512634);COCONUT:(CNP0143264);CHEBI:(27587 174578);KEGG:(C09751);DSSTox:(DTXSID40331820);LOTUS:(Q5522008 Q105291948);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(VRTGGIJPIYOHGT-UHFFFAOYSA-N)	138301931898	271,061	470	7,827	650279843690825822	650277915782926100	971	
1	1	0,088	0,088	-119,498		91,934	C11H20O5	[M - H]-	C11H19O5-	BJWDISQQJDVQLZ	InChI=1S/C11H20O5/c12-9(8-11(15)16)6-4-2-1-3-5-7-10(13)14/h9,12H,1-8H2,(H,13,14)(H,15,16)	3-Hydroxyundecanedioic acid	C(CCCC(CC(=O)O)O)CCCC(=O)O	1,300	23052246	PUBCHEM:(23052246);DSSTox:(DTXSID50630073)	137438953474	231,124	470	7,828	650279843300755489	650277903669774931	728	
1	2	0,013	0,013	-352,197		64,094	C10H14N6O4S	[M - H]-	C10H13N6O4S-	WAWUMWFWTUMWJT	InChI=1S/C10H14N6O4S/c11-10-14-7-4(8(15-10)21-12)13-2-16(7)9-6(19)5(18)3(1-17)20-9/h2-3,5-6,9,17-19H,1,12H2,(H2,11,14,15)	Sulfenosine	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2SN)N	-1,806	14503100;14503101;14503102;129862;57323945	MESH:(129862);PUBCHEM:(14503100 14503101 14503102 129862 57323945);DSSTox:(DTXSID60924339);PUBMED:(null)	137438953542	313,072	471	7,849	650279886258826960	650277943360476641	1319	
